step,demand_adjustment
0,-0.5390
1,0.1984
2,0.7000
3,-0.6651
4,-0.1623
5,-0.0876
6,-0.7742
7,-0.5616
8,0.5600
9,-0.0123
10,0.0312
11,-0.8308
12,0.2198
13,0.9427
14,0.9227
15,-0.2303
16,0.2685
17,-0.1559
18,-0.2654
19,0.1861
20,0.1030
21,-0.1658
22,-0.6165
23,0.3783
24,0.7008
25,0.2754
26,0.2232
27,0.0124
28,0.2722
29,-0.4029
30,-0.3645
31,-0.5565
32,-0.4843
33,0.2424
34,-0.1095
35,0.2274
36,-0.0008
37,0.4194
38,0.4241
39,0.2258
40,-0.0858
41,-0.5634
42,-0.2939
43,0.3808
44,0.3301
45,-0.1789
46,-0.1222
47,0.5871
48,0.3644
49,-0.0400
50,-0.1435
51,-0.7561
52,0.0600
53,0.1461
54,0.1297
55,0.1152
56,-0.2090
57,0.1601
58,0.3821
59,-0.4760
60,-0.8091
61,-0.2186
62,0.5049
63,-0.3806
64,-1.0000
65,-0.9998
66,-0.7938
67,-0.7174
68,-0.1111
69,-0.5453
70,-0.9370
71,-0.9557
72,-0.9901
73,0.1639
74,0.4345
75,0.5225
76,-0.1937
77,-0.1213
78,0.8470
79,-0.4798
80,-0.6389
81,-0.8715
82,-1.0000
83,-1.0000
84,0.7509
85,0.1432
86,-0.4022
87,0.4758
88,0.3103
89,0.1517
90,0.2726
91,0.2995
92,-0.2938
93,0.3382
94,0.4035
95,-0.1071
96,0.7371
97,0.1316
98,0.2998
99,0.5266
100,-0.6227
101,-0.9355
102,-0.1918
103,-0.6169
104,-0.4702
105,-0.3202
106,-0.1929
107,0.7022
108,0.5908
109,-0.6762
110,0.4778
111,-0.4778
112,-0.4793
113,-0.8091
114,-0.7771
115,-0.6886
116,-1.0001
117,0.3580
118,0.0352
119,-0.2288
120,0.9993
121,0.1383
122,-0.9991
123,-0.5288
124,-0.8643
125,-1.0000
126,-0.9995
127,-0.9993
128,-0.9994
129,0.1347
130,0.9223
131,0.3118
132,0.1889
133,-0.9870
134,0.4336
135,0.1294
136,-0.0605
137,-0.1779
138,0.3808
139,0.2912
140,-0.2725
141,-0.2971
142,-0.2723
143,-0.9454
144,-0.9351
145,-0.5635
146,0.7428
147,-0.5937
148,-0.4296
149,-0.3669
150,0.1995
151,0.4753
152,0.5251
153,0.3559
154,0.0219
155,-0.4705
156,0.3029
157,-0.7157
158,0.0255
159,-0.2525
160,0.4964
161,0.5781
162,-0.4110
163,-0.7782
164,-0.9999
165,-0.9999
166,-0.0958
167,-0.5300
168,-0.9941
169,0.2674
170,-0.3787
171,0.1768
172,0.6597
173,-0.1956
174,0.3207
175,0.0160
176,0.5215
177,-0.0278
178,0.0724
179,-0.4026
180,-0.8623
181,0.6673
182,-0.2113
183,0.1152
184,0.3853
185,0.5876
186,-0.5898
187,0.6990
188,0.5889
189,0.1493
190,-0.9199
191,0.2770
192,-0.5278
193,0.2282
194,0.4050
195,0.2193
196,0.1430
197,0.0211
198,0.2419
199,0.1526
200,0.1818
201,-0.2190
202,-0.5965
203,-0.9977
204,-0.9998
205,0.2094
206,0.9106
207,-0.2780
208,-0.2627
209,-0.0972
210,0.3581
211,-0.9833
212,-0.5458
213,0.4212
214,0.7883
215,0.1394
216,-0.7460
217,-0.7809
218,-0.4746
219,0.0458
220,0.4526
221,0.2078
222,0.6948
223,-0.2589
224,-0.8055
225,-0.0218
226,0.7528
227,0.3254
228,0.4517
229,-0.4599
230,0.8655
231,0.5443
232,0.5508
233,-0.2943
234,0.4576
235,-0.4797
236,-0.4126
237,0.2732
238,0.4451
239,-0.7636
240,0.4046
241,-0.3374
242,-0.0635
243,0.8160
244,-0.1718
245,-0.6311
246,-0.4802
247,-0.2562
248,-0.4092
249,-0.8196
250,-0.4898
251,0.0809
252,-0.6777
253,0.8569
254,0.6245
255,0.5745
256,0.4235
257,-0.1609
258,-0.8669
259,0.7678
260,0.2904
261,-0.4792
262,-0.4284
263,0.3912
264,0.0485
265,-0.2523
266,-0.0432
267,-0.2000
268,0.8775
269,-0.1591
270,-0.2589
271,0.5653
272,-0.1298
273,-0.9853
274,0.1208
275,0.3259
276,0.7975
277,0.3378
278,-0.3972
279,-0.2719
280,0.1785
281,-0.3115
282,0.0340
283,-0.1010
284,-0.0580
285,0.8522
286,0.0461
287,0.4257
