step,demand_adjustment
0,0.8958
1,-0.5891
2,-0.2424
3,0.2844
4,0.3624
5,-0.3848
6,-0.6882
7,-0.9664
8,-0.6130
9,-0.4225
10,0.4441
11,0.6183
12,0.3749
13,0.0624
14,0.4992
15,0.9462
16,-0.3518
17,-0.1787
18,0.4130
19,-0.1853
20,-0.7798
21,-0.1853
22,-0.0823
23,-0.4143
24,-0.8896
25,0.3599
26,0.8751
27,0.0671
28,0.0762
29,0.0996
30,-0.0423
31,0.2664
32,-0.9464
33,-0.9981
34,-0.8891
35,0.2249
36,0.8674
37,-0.4389
38,0.3472
39,0.3093
40,-0.9501
41,-0.9998
42,-0.9454
43,0.3838
44,0.6077
45,-0.3088
46,-0.1328
47,-0.3662
48,0.3765
49,0.9909
50,0.9008
51,0.0851
52,-0.8797
53,0.7141
54,-0.5418
55,-0.4482
56,0.1818
57,0.4312
58,-0.1628
59,0.2166
60,0.8659
61,-0.2997
62,-0.3133
63,0.6186
64,-0.1718
65,-0.2318
66,0.1456
67,0.5575
68,-0.4492
69,-0.6706
70,-0.4511
71,-0.1098
72,0.6246
73,0.4518
74,-0.0210
75,-0.2828
76,-0.4600
77,0.1532
78,0.5554
79,-0.0979
80,-0.2113
81,-0.1267
82,-0.0525
83,0.0696
84,-0.5259
85,0.0693
86,0.3942
87,0.6343
88,0.2756
89,-0.7813
90,0.5538
91,-0.2258
92,-0.0223
93,0.0490
94,0.2394
95,0.5677
96,-0.3662
97,-0.3867
98,-0.1301
99,-0.7785
100,0.0328
101,0.8501
102,-0.1622
103,0.1291
104,-0.0215
105,0.4512
106,0.5087
107,-0.8637
108,0.3196
109,0.7324
110,0.1433
111,-0.0015
112,-0.6311
113,-0.1423
114,-0.0152
115,-0.5476
116,-0.3794
117,0.8719
118,-0.0988
119,-0.9760
120,-0.8248
121,0.0947
122,0.8296
123,-0.8261
124,0.0822
125,0.0292
126,0.5699
127,-0.1285
128,-0.3626
129,0.5776
130,0.5017
131,-0.3268
132,-0.3459
133,0.1406
134,0.2747
135,0.3018
136,0.6480
137,0.2089
138,0.0856
139,-0.4024
140,-0.2760
141,0.3370
142,-0.1839
143,-0.5448
144,-0.4499
145,0.9581
146,-0.4059
147,-0.7645
148,0.4793
149,0.1081
150,-0.0145
151,0.9663
152,-0.0285
153,0.0252
154,0.1088
155,-0.7955
156,-0.1882
157,0.7842
158,0.7508
159,-0.3210
160,-0.3123
161,0.0545
162,0.3440
163,-0.4396
164,-0.3328
165,-0.5732
166,-0.0585
167,0.5832
168,-0.5744
169,-0.8344
170,-0.6529
171,-0.9474
172,0.1888
173,0.2373
174,-0.8088
175,-0.7062
176,-0.6536
177,0.1802
178,0.7539
179,-0.2549
180,-0.8721
181,-0.5373
182,-1.0000
183,-1.0000
184,0.0664
185,0.1056
186,-0.1343
187,-0.9937
188,-1.0000
189,-0.9990
190,0.2327
191,0.2127
192,0.1951
193,0.7854
194,-0.2242
195,-0.2560
196,0.2613
197,0.0343
198,0.3025
199,-0.1393
200,-0.1251
201,0.7251
202,0.0786
203,-0.1299
204,-0.8586
205,0.0868
206,0.8311
207,0.4323
208,0.2990
209,-0.5317
210,0.5979
211,-0.4213
212,0.2179
213,0.4705
214,-0.5727
215,-0.9356
216,-0.9692
217,-0.9323
218,-0.9907
219,-0.1427
220,0.9962
221,-0.2761
222,-0.0735
223,0.9004
224,-0.2623
225,0.6294
226,-0.3794
227,0.2929
228,0.0413
229,-0.3405
230,-0.6634
231,0.7805
232,0.0341
233,0.2341
234,0.2382
235,-0.1729
236,-0.1392
237,0.0545
238,-0.6226
239,-0.7337
240,-0.4048
241,0.3631
242,0.3131
243,0.2948
244,0.0563
245,0.0999
246,-0.3742
247,-0.3061
248,-0.3351
249,0.4162
250,0.3336
251,-0.8679
252,-0.9994
253,0.4470
254,-0.2600
255,0.2711
256,0.3468
257,-0.2406
258,0.1286
259,0.1858
260,0.3438
261,0.0706
262,0.0394
263,-0.3756
264,-0.9987
265,-0.8703
266,0.5378
267,0.7611
268,-0.2651
269,-0.1330
270,0.3618
271,0.1131
272,-0.4357
273,-0.9498
274,-0.6225
275,-0.1442
276,0.4059
277,-0.3807
278,-0.3725
279,-0.3654
280,0.1037
281,-0.3817
282,-0.9728
283,-0.4458
284,0.3917
285,0.7949
286,-0.4766
287,-0.5759
