step,demand_adjustment
0,-0.2404
1,-0.9268
2,-0.6570
3,0.7285
4,-0.5564
5,-0.9998
6,-0.6163
7,0.2237
8,0.9910
9,0.3685
10,-0.7987
11,-0.4018
12,0.2195
13,0.6501
14,0.2488
15,1.0000
16,0.6056
17,-0.7307
18,-0.6592
19,-0.7562
20,0.3025
21,0.4894
22,0.2934
23,-0.2750
24,0.1046
25,0.1703
26,0.1261
27,0.3346
28,-0.5163
29,-0.1025
30,0.1900
31,-0.4041
32,0.1677
33,0.1742
34,-0.4487
35,-0.5743
36,0.3406
37,0.6724
38,0.4664
39,0.5710
40,-0.0496
41,-0.4508
42,0.0441
43,-0.3766
44,-0.4550
45,0.5627
46,0.4441
47,-0.0558
48,-0.5742
49,0.3062
50,0.1179
51,0.2292
52,0.4149
53,0.1868
54,0.1499
55,0.5981
56,0.4785
57,-0.5746
58,-0.9030
59,-0.9165
60,-0.1154
61,-0.0576
62,0.1218
63,0.1734
64,-0.1501
65,0.4816
66,0.3727
67,0.8340
68,-0.3673
69,-0.7316
70,-0.9023
71,-0.7941
72,-0.1298
73,0.8146
74,0.8477
75,0.5478
76,-0.0669
77,-0.0178
78,-0.4529
79,-0.7920
80,-0.5680
81,0.3932
82,0.3858
83,-0.1357
84,-0.1103
85,0.3914
86,0.5043
87,0.0263
88,0.3561
89,-0.3765
90,-0.0405
91,-0.2765
92,-0.4695
93,0.3411
94,0.5707
95,0.4698
96,0.1439
97,-0.1117
98,-0.6836
99,0.1077
100,0.2458
101,0.2920
102,0.2400
103,-0.1461
104,0.0109
105,-0.1484
106,-0.4819
107,0.0929
108,0.4878
109,-0.0811
110,-0.5565
111,-0.1033
112,0.3453
113,-0.0699
114,0.5151
115,0.2720
116,-0.5634
117,-0.3301
118,-0.4763
119,0.1952
120,0.6091
121,-0.0542
122,-0.2410
123,-0.1414
124,0.0682
125,0.0032
126,-0.2686
127,-0.1325
128,-0.3474
129,-0.4636
130,-0.1749
131,0.2558
132,-0.7029
133,0.3156
134,0.7122
135,0.4368
136,0.1435
137,0.3013
138,-0.1112
139,-0.1918
140,-0.4026
141,-0.7507
142,-0.7926
143,-0.3948
144,0.8349
145,-0.3978
146,0.1090
147,0.9162
148,0.5202
149,-0.0980
150,0.2297
151,0.1828
152,-0.1631
153,-0.0606
154,-0.9192
155,-0.8045
156,-0.9903
157,-0.9020
158,-0.0123
159,0.5571
160,0.1545
161,0.8329
162,0.0455
163,-0.5769
164,0.3288
165,0.7262
166,-0.1474
167,0.2176
168,0.2060
169,0.6132
170,-0.3988
171,-0.1187
172,0.3464
173,0.1175
174,0.5925
175,0.0430
176,-0.8130
177,-0.5429
178,0.0662
179,0.6498
180,-0.9681
181,0.0552
182,0.5258
183,0.2728
184,0.7470
185,0.1398
186,0.2280
187,0.4698
188,1.0000
189,0.9620
190,-0.1884
191,-1.0000
192,-0.9983
193,-0.6480
194,0.5858
195,-0.2931
196,0.8919
197,1.0000
198,0.8676
199,0.7018
200,0.6713
201,0.2696
202,-0.5734
203,0.4431
204,0.6137
205,0.9996
206,0.7695
207,0.7283
208,-0.2662
209,-0.5435
210,-1.0000
211,0.4668
212,0.9183
213,0.0118
214,-0.9940
215,-0.0830
216,-0.4863
217,-0.0167
218,0.2205
219,0.2969
220,0.6303
221,0.4542
222,-0.6388
223,0.1541
224,-0.5611
225,-0.1108
226,-0.7397
227,-0.0341
228,0.3952
229,-0.0548
230,-0.3200
231,0.1097
232,0.9656
233,-0.6559
234,-0.6196
235,0.3069
236,-0.2510
237,-0.7189
238,-0.0090
239,0.1673
240,0.6768
241,-0.2626
242,-0.3828
243,0.7522
244,0.3169
245,-0.2612
246,-0.6214
247,0.0392
248,0.2439
249,-0.3465
250,-0.4458
251,-0.3982
252,0.6749
253,0.1080
254,-0.1031
255,0.7744
256,-0.2486
257,-0.6325
258,0.2118
259,-0.3408
260,-0.7825
261,0.1986
262,-0.2354
263,-0.8910
264,-0.1936
265,-0.5381
266,-0.7020
267,0.4449
268,0.9406
269,-0.3488
270,0.1947
271,0.4137
272,0.1449
273,-0.4919
274,-0.8402
275,-0.9640
276,0.1626
277,0.3285
278,0.3594
279,0.4953
280,0.4504
281,-0.9486
282,-0.9922
283,-0.9999
284,-0.9995
285,-0.5068
286,-0.7398
287,-0.4092
