step,demand_adjustment
0,0.9320
1,0.0207
2,-0.5149
3,-0.0970
4,0.7822
5,0.2108
6,0.8309
7,-0.6972
8,-0.5900
9,0.0779
10,-0.3942
11,0.8040
12,-0.2439
13,-0.0630
14,-0.7746
15,-0.6888
16,-0.3198
17,-0.7911
18,0.5153
19,0.6905
20,-0.0935
21,-0.2399
22,-0.8961
23,0.3127
24,0.9964
25,0.0026
26,-0.1764
27,-0.3290
28,-0.4892
29,0.2387
30,0.6273
31,-0.0203
32,-0.7359
33,-0.3128
34,0.3417
35,0.5908
36,-0.5021
37,-0.3663
38,0.3917
39,0.6760
40,0.1247
41,0.6297
42,0.0610
43,0.8179
44,0.2181
45,-0.9621
46,-0.8927
47,-0.8576
48,-0.9986
49,-0.7261
50,0.5234
51,0.7556
52,0.2055
53,-0.3957
54,0.3410
55,0.1076
56,0.4965
57,-0.9697
58,-1.0000
59,-0.9999
60,-0.9981
61,-0.9998
62,-0.9997
63,-0.6073
64,-0.0231
65,-0.5439
66,-0.9013
67,-0.7869
68,-0.4373
69,0.7958
70,0.4467
71,0.4791
72,0.0667
73,-0.0396
74,-0.3045
75,-0.8793
76,-0.5163
77,0.0400
78,0.6205
79,0.6436
80,0.5526
81,0.4631
82,-0.5240
83,0.2854
84,0.8970
85,0.1307
86,-0.3920
87,0.3810
88,-0.2709
89,0.5136
90,-0.5112
91,-0.0756
92,-0.6485
93,0.3381
94,-0.8794
95,-0.9993
96,-0.2410
97,0.5479
98,-0.3788
99,-0.1144
100,0.2626
101,0.2468
102,0.4095
103,0.8040
104,0.0722
105,-0.5014
106,-0.7391
107,-1.0000
108,-0.3526
109,-0.7234
110,-0.7773
111,0.6443
112,-0.0938
113,-0.1399
114,0.6434
115,0.0386
116,-0.2589
117,-0.0970
118,0.4397
119,0.6747
120,0.9799
121,-0.3520
122,-0.6770
123,0.6936
124,0.5675
125,0.8093
126,-0.4417
127,-0.6293
128,-0.3428
129,0.2778
130,-0.6759
131,0.9296
132,0.9230
133,0.2380
134,-0.0798
135,-0.0181
136,-0.8130
137,-0.8368
138,-0.9200
139,-0.9978
140,-0.4621
141,-0.7642
142,-0.0874
143,0.8368
144,0.1342
145,0.2743
146,-0.1698
147,0.0508
148,0.0842
149,0.6572
150,0.0572
151,0.5224
152,0.6130
153,0.7476
154,-0.5749
155,-0.3483
156,-0.3746
157,-0.6734
158,0.2702
159,-0.5146
160,-0.0831
161,-0.2761
162,0.8034
163,0.2641
164,0.0951
165,0.2839
166,-0.3682
167,0.2648
168,0.0844
169,-0.6318
170,-0.5989
171,-0.2616
172,-0.5994
173,-0.9241
174,-0.9999
175,-0.6866
176,-0.1115
177,0.5836
178,0.6028
179,0.6424
180,0.3156
181,-0.7886
182,0.0539
183,0.5767
184,0.5838
185,-0.2000
186,-0.3603
187,0.2883
188,0.2385
189,-0.0444
190,0.4166
191,-0.5408
192,-0.0456
193,0.1454
194,0.7079
195,-0.7109
196,0.4112
197,0.7827
198,0.4943
199,0.5836
200,-0.3737
201,-0.5596
202,-0.4189
203,-0.0666
204,-0.3089
205,-0.6500
206,0.2006
207,0.3546
208,-0.0425
209,0.0774
210,-0.1218
211,-0.3190
212,-0.1436
213,0.1419
214,-0.4161
215,-0.9984
216,-0.9987
217,-1.0000
218,-0.3018
219,0.2343
220,0.0774
221,-0.1056
222,-0.0896
223,0.6121
224,0.7766
225,0.0008
226,0.0033
227,0.3448
228,-0.4994
229,-0.0517
230,0.1337
231,0.8488
232,-0.1666
233,-0.2006
234,-0.1379
235,-0.1230
236,0.3734
237,0.1811
238,0.2954
239,0.1552
240,0.1101
241,-0.3207
242,-0.0327
243,0.2706
244,-0.3629
245,-0.0546
246,-0.1766
247,0.2318
248,0.1674
249,0.0018
250,0.0837
251,-0.3064
252,0.3344
253,0.3860
254,-0.0630
255,-0.1275
256,-0.2294
257,-0.3267
258,-0.0183
259,0.6152
260,0.5269
261,0.2411
262,0.0330
263,-0.5871
264,-0.5153
265,-0.1884
266,0.0165
267,-0.3124
268,-0.3463
269,-0.0925
270,-0.0954
271,0.5644
272,0.4455
273,-0.1677
274,0.0287
275,-0.3124
276,-0.1623
277,0.2550
278,-0.0550
279,0.5320
280,-0.0819
281,-0.3711
282,-0.5313
283,0.6449
284,0.2799
285,-0.2567
286,-0.0236
287,0.4698
