step,demand_adjustment
0,0.7664
1,0.2982
2,0.4111
3,-0.5318
4,0.7440
5,-0.4169
6,-0.6130
7,-0.9569
8,-0.5664
9,-0.7671
10,-0.7054
11,0.0437
12,0.3961
13,0.9082
14,-0.4197
15,0.0342
16,0.8174
17,-0.2342
18,-0.1639
19,-0.6832
20,-0.9736
21,-0.9995
22,-0.9998
23,0.1585
24,0.8376
25,-0.7104
26,0.4269
27,0.8247
28,-0.4146
29,-0.6175
30,0.4280
31,0.2360
32,0.3868
33,0.3981
34,-0.5438
35,-0.9649
36,-0.8709
37,-0.7881
38,-0.6954
39,0.6539
40,0.6419
41,0.2535
42,0.1185
43,-0.2163
44,-0.1562
45,-0.7797
46,-0.1682
47,0.2879
48,0.4194
49,0.8374
50,0.2861
51,-0.2575
52,-0.2100
53,-0.4029
54,-0.5408
55,0.4511
56,0.0061
57,-0.4515
58,0.5006
59,0.2427
60,0.4157
61,0.1991
62,0.3862
63,0.1446
64,-0.2890
65,0.1039
66,0.7269
67,-0.3963
68,0.6468
69,0.2080
70,-0.2049
71,-0.6122
72,0.4569
73,0.1955
74,-0.3428
75,-0.5279
76,-0.5946
77,-0.2775
78,0.4115
79,0.6559
80,-0.4184
81,-0.0166
82,-0.2153
83,-0.3401
84,0.0082
85,0.4498
86,0.6727
87,-0.4422
88,-0.4019
89,-0.4311
90,0.5955
91,0.5311
92,0.3229
93,-0.2669
94,0.0094
95,-0.3095
96,0.3329
97,0.3103
98,-0.8018
99,-0.4233
100,0.2296
101,0.5565
102,0.7468
103,-0.0260
104,-0.0841
105,-0.3526
106,-0.9297
107,-0.3572
108,0.8490
109,0.6671
110,-0.8720
111,-0.9087
112,0.5168
113,0.5651
114,-0.4448
115,-0.2590
116,0.4559
117,0.4502
118,0.7183
119,-0.0691
120,-0.9435
121,0.4947
122,-0.4754
123,-0.7755
124,-0.6026
125,0.0727
126,0.7414
127,0.2175
128,-0.5836
129,0.2671
130,-0.0047
131,0.3228
132,0.0159
133,0.7542
134,0.1324
135,-0.1894
136,-0.1275
137,-0.1945
138,0.3745
139,-0.0425
140,-0.7683
141,-0.1110
142,0.4767
143,-0.2373
144,0.2173
145,0.3397
146,0.5028
147,0.2891
148,-0.1149
149,-0.5081
150,-0.4853
151,0.1000
152,-0.6028
153,0.0705
154,0.2994
155,0.5357
156,-0.3216
157,-0.1229
158,0.2895
159,0.8083
160,0.2677
161,-0.2593
162,0.3516
163,0.2469
164,0.0028
165,-0.0093
166,-0.3237
167,-0.7290
168,-0.4670
169,-0.2191
170,-0.1602
171,0.4953
172,-0.0801
173,-0.5599
174,0.3852
175,-0.2568
176,-0.2670
177,-0.5663
178,-0.1825
179,-0.4496
180,-0.9965
181,-1.0000
182,0.1276
183,0.2602
184,-0.3418
185,-0.6991
186,-0.0119
187,0.7506
188,0.5753
189,0.1543
190,0.0038
191,0.0646
192,-0.9496
193,0.3352
194,-0.1332
195,0.2489
196,0.7861
197,0.8439
198,0.9012
199,-0.1541
200,0.6791
201,-0.1683
202,-0.1546
203,-0.3644
204,-0.5779
205,-0.1825
206,0.8761
207,-0.2362
208,-0.0021
209,0.4555
210,-0.5298
211,0.0109
212,0.1114
213,-0.3505
214,-0.3623
215,-0.9300
216,-0.6682
217,-0.1076
218,0.6591
219,0.8590
220,-0.0805
221,-0.2147
222,0.8154
223,-0.3239
224,-0.1935
225,-0.3128
226,0.0788
227,-0.4989
228,0.3239
229,0.3312
230,0.4751
231,0.3820
232,-0.2135
233,-0.0752
234,0.3916
235,0.0780
236,-0.5983
237,0.1784
238,0.0336
239,-0.2630
240,0.7238
241,0.0305
242,-0.2108
243,-0.1769
244,-0.4558
245,-0.2360
246,-0.8781
247,0.2888
248,-0.0233
249,-0.7426
250,-0.0210
251,0.0553
252,0.5250
253,0.1931
254,0.0705
255,0.0163
256,0.1117
257,-0.6803
258,-0.9995
259,-0.6354
260,0.4065
261,0.1044
262,0.9544
263,0.1223
264,-0.3525
265,-0.7264
266,0.5568
267,0.7847
268,-0.6334
269,0.1714
270,-0.0960
271,0.1462
272,0.1727
273,0.2207
274,-0.4660
275,-0.7874
276,0.3897
277,0.5853
278,0.6730
279,-0.3180
280,0.3035
281,0.5042
282,-0.0761
283,-0.5024
284,0.5719
285,-0.2358
286,0.3632
287,-0.1935
