step,demand_adjustment
0,-0.3646
1,-0.3519
2,-0.9630
3,-0.3883
4,0.4260
5,-0.3433
6,-0.8009
7,0.2664
8,-0.5588
9,0.4674
10,0.9422
11,-0.2204
12,0.4490
13,0.1899
14,-0.4464
15,0.1731
16,0.1967
17,-0.4673
18,0.0560
19,0.2445
20,-0.3528
21,-0.2628
22,0.2064
23,0.0563
24,0.1237
25,0.3383
26,-0.0327
27,-0.2465
28,-0.3088
29,-0.2895
30,0.3057
31,0.1411
32,0.0280
33,-0.2090
34,0.0612
35,-0.1803
36,0.4802
37,0.1316
38,-0.2426
39,-0.0970
40,0.8311
41,-0.5216
42,-0.9845
43,-0.5986
44,0.8524
45,0.5735
46,-0.5260
47,-0.6246
48,0.9627
49,0.2131
50,-0.7780
51,0.5729
52,0.1627
53,-0.0078
54,-0.3929
55,0.0789
56,-0.3742
57,0.3572
58,-0.3889
59,-0.4924
60,0.2759
61,0.6463
62,0.1057
63,0.1313
64,0.1521
65,-0.5673
66,0.3145
67,0.5375
68,0.1976
69,-0.4866
70,-0.5708
71,0.0794
72,0.8921
73,-0.1383
74,0.0362
75,0.3182
76,-0.6189
77,-0.6836
78,-0.0419
79,0.0826
80,0.3124
81,0.1463
82,-0.5126
83,0.5215
84,0.6165
85,-0.5597
86,-0.8470
87,0.0636
88,0.6424
89,0.3189
90,0.0856
91,0.1041
92,-0.4077
93,-0.8449
94,-1.0000
95,-0.8793
96,-0.0029
97,0.3787
98,-0.4201
99,0.8095
100,0.4236
101,-0.1447
102,-0.1344
103,0.6055
104,0.7874
105,-0.0437
106,0.4421
107,-0.0184
108,-0.6684
109,0.1774
110,-0.0623
111,0.7227
112,0.7985
113,-0.2440
114,-0.1674
115,-0.3393
116,-0.6393
117,-0.3700
118,0.9084
119,0.3232
120,-0.8400
121,-0.7751
122,0.4878
123,0.8704
124,-0.4843
125,-0.6874
126,0.7022
127,0.8310
128,-0.7256
129,-0.0630
130,-0.3640
131,-0.8134
132,-0.8878
133,-0.3815
134,0.9798
135,0.8155
136,0.5733
137,-0.5582
138,-0.0366
139,-0.8131
140,-0.6800
141,-0.4519
142,-0.4358
143,-0.8642
144,-0.0525
145,0.8908
146,0.2400
147,0.8969
148,0.5110
149,-0.3651
150,0.4354
151,0.6688
152,-0.7408
153,-1.0000
154,-0.6786
155,0.4123
156,0.1458
157,-0.2598
158,0.0366
159,0.8868
160,-0.2758
161,0.1889
162,0.5676
163,-0.6734
164,-0.6582
165,0.2069
166,-0.4847
167,-0.2729
168,-0.1865
169,0.3718
170,0.6395
171,0.3323
172,0.4039
173,-0.0656
174,-0.4944
175,-0.0586
176,0.6223
177,-0.1672
178,-0.2880
179,0.0406
180,-0.6660
181,0.0101
182,0.0502
183,0.0385
184,-0.8240
185,0.0130
186,-0.4328
187,0.3687
188,0.3539
189,0.2933
190,0.0984
191,0.6125
192,-0.5219
193,0.2204
194,0.9532
195,0.0560
196,0.6661
197,0.5383
198,-0.6232
199,-0.4288
200,-0.1558
201,0.1987
202,-0.3521
203,-0.3271
204,-0.1644
205,0.1646
206,0.0878
207,-0.1553
208,0.0703
209,-0.4419
210,0.2209
211,-0.2810
212,-0.1877
213,0.7769
214,0.5679
215,-0.4374
216,0.2648
217,0.1064
218,0.0906
219,0.5066
220,-0.0767
221,-0.4320
222,0.0658
223,-0.2833
224,0.0566
225,-0.2927
226,-0.4246
227,-0.8281
228,-0.0324
229,0.4580
230,0.5520
231,0.1503
232,0.0564
233,0.5240
234,-0.6333
235,-0.2080
236,-0.3599
237,-1.0000
238,-1.0000
239,0.1040
240,0.3559
241,0.0890
242,0.0003
243,0.6227
244,-0.4242
245,-0.1218
246,-0.0424
247,0.5794
248,0.1876
249,0.1650
250,-0.1907
251,0.5263
252,1.0007
253,0.4891
254,-0.5855
255,0.1231
256,-0.1931
257,-0.6119
258,-0.9451
259,-0.8659
260,0.1415
261,0.0794
262,0.6737
263,0.8900
264,0.9567
265,-0.2569
266,0.2158
267,0.8017
268,0.0298
269,-0.2970
270,-0.6858
271,-0.6145
272,0.0974
273,0.2992
274,0.4220
275,-0.3113
276,-0.7819
277,-0.2862
278,0.3776
279,0.3279
280,-0.0890
281,-0.2263
282,-0.0281
283,-0.1814
284,0.3621
285,0.2927
286,0.4330
287,-0.1350
