step,demand_adjustment
0,-0.3839
1,-0.8429
2,0.0115
3,0.4081
4,0.5882
5,-0.1339
6,-0.2460
7,0.7624
8,0.0402
9,-0.4928
10,0.7922
11,-0.7554
12,-0.0487
13,0.0856
14,0.1995
15,-0.4713
16,0.5063
17,-0.3625
18,0.5916
19,-0.1416
20,0.1574
21,-0.3530
22,0.1326
23,0.4277
24,-0.6580
25,-0.7930
26,0.8285
27,-0.1842
28,-0.9117
29,0.1925
30,0.2970
31,0.7154
32,0.6079
33,-0.2963
34,-0.1385
35,-0.5753
36,-0.6189
37,-0.4052
38,0.7714
39,-0.3673
40,-0.3873
41,-0.9460
42,0.0092
43,0.9787
44,-0.1848
45,-0.9823
46,0.0150
47,0.9313
48,0.2694
49,0.2012
50,0.5816
51,-0.0762
52,-0.9391
53,-0.0666
54,0.3515
55,0.3010
56,-0.3844
57,0.8940
58,-0.3992
59,-0.9999
60,0.5948
61,-0.5594
62,0.6642
63,-0.8288
64,-0.2895
65,0.6848
66,0.7519
67,-0.0465
68,0.1541
69,0.5509
70,-0.1690
71,-0.3430
72,0.8120
73,-0.4863
74,-0.7298
75,-0.3310
76,0.2410
77,0.7684
78,0.2553
79,0.1532
80,-0.5476
81,0.1936
82,-0.4416
83,-0.5407
84,0.0337
85,0.3438
86,0.2674
87,0.1359
88,0.3410
89,-0.3754
90,-0.6624
91,0.5457
92,-0.0589
93,0.6681
94,-0.2801
95,0.1655
96,0.2681
97,-0.4145
98,-0.8337
99,-0.7255
100,0.0913
101,0.3020
102,0.9260
103,-0.4963
104,-0.7310
105,0.0373
106,0.8639
107,0.3559
108,0.6119
109,-0.4074
110,-0.6655
111,0.4788
112,0.7949
113,0.0694
114,-0.6681
115,-0.9014
116,0.3201
117,-0.3362
118,0.1649
119,0.2819
120,0.3465
121,0.2890
122,-0.5771
123,0.8682
124,-0.5935
125,0.0814
126,0.1580
127,-0.3651
128,0.7982
129,-0.9198
130,-0.6004
131,-0.6914
132,-0.0588
133,0.7971
134,0.6080
135,-0.0282
136,0.1144
137,-0.5910
138,-0.0925
139,0.2973
140,0.1290
141,0.2144
142,0.1880
143,0.1965
144,0.3622
145,0.5177
146,-0.2540
147,-0.1642
148,0.0848
149,0.5191
150,0.2501
151,-0.2580
152,-0.7057
153,-0.2083
154,-0.2907
155,-0.1067
156,-0.8503
157,-0.6557
158,0.8229
159,0.7682
160,0.3526
161,-0.0133
162,-0.4279
163,-0.0591
164,-0.6396
165,0.1586
166,0.2251
167,-0.4545
168,-0.9960
169,-0.7365
170,0.3762
171,0.9673
172,0.4604
173,-0.1927
174,0.3186
175,-0.0786
176,0.7892
177,1.0000
178,0.6218
179,-0.8903
180,-0.9989
181,-0.9999
182,-0.8202
183,-0.2173
184,0.4648
185,0.6685
186,-0.5743
187,-0.0334
188,-0.2814
189,-0.5594
190,-0.8501
191,0.0827
192,-0.1964
193,0.3757
194,0.8735
195,-0.0289
196,0.6040
197,-0.2471
198,-0.1986
199,0.7998
200,-0.4716
201,-0.2556
202,0.7719
203,-0.0771
204,-0.8224
205,-1.0000
206,-0.7737
207,0.1715
208,0.4116
209,0.5736
210,-0.3115
211,0.3057
212,0.5787
213,-0.1518
214,0.1855
215,0.5828
216,-0.0891
217,-0.5268
218,0.1243
219,0.8167
220,0.3357
221,0.7229
222,1.0000
223,0.9525
224,0.8411
225,0.9724
226,0.1608
227,-0.8198
228,-0.9158
229,-0.4620
230,-0.8731
231,-0.2158
232,-0.0867
233,0.1760
234,-0.3182
235,0.1126
236,0.7716
237,-0.1288
238,0.2297
239,-0.0673
240,0.0822
241,-0.3539
242,-0.3668
243,0.1414
244,0.4963
245,-0.5677
246,-0.0202
247,0.2619
248,0.0569
249,-0.6969
250,-0.9910
251,-1.0000
252,0.5270
253,-0.0773
254,-0.9362
255,-0.1301
256,0.6391
257,0.3984
258,-0.4764
259,-0.4931
260,-1.0000
261,-0.7025
262,-0.0225
263,0.2755
264,0.6419
265,-0.3352
266,-0.5856
267,0.4045
268,-0.3958
269,0.8647
270,0.6904
271,0.3073
272,0.3544
273,0.1803
274,-0.3245
275,0.2593
276,0.0011
277,0.9115
278,-0.4316
279,0.4117
280,0.1239
281,-0.8026
282,-0.9432
283,-0.1321
284,-0.9998
285,-0.1827
286,0.9753
287,0.2622
