step,demand_adjustment
0,0.5649
1,-0.4201
2,-0.5712
3,-0.1052
4,0.0162
5,0.3893
6,-0.4235
7,-0.5587
8,-0.5045
9,-0.3544
10,0.9717
11,0.0097
12,-0.0025
13,0.5244
14,0.2182
15,-0.6125
16,0.2319
17,-0.2551
18,0.6418
19,0.2409
20,-0.0541
21,0.4817
22,0.0678
23,0.4397
24,0.0138
25,-0.1506
26,0.0689
27,0.1551
28,-0.0859
29,0.0745
30,-0.5878
31,-0.7528
32,-0.6128
33,-0.9994
34,-1.0000
35,-0.9586
36,0.4817
37,0.3911
38,-0.0174
39,0.5220
40,0.2371
41,-0.1167
42,0.4434
43,0.2442
44,0.0395
45,0.1063
46,0.5019
47,-0.2378
48,-0.2745
49,-0.4833
50,-0.0296
51,0.9442
52,-0.3582
53,-0.4608
54,0.3154
55,0.5232
56,0.3422
57,-0.7034
58,-0.1145
59,-0.9754
60,-0.9988
61,-0.9446
62,-0.6180
63,-0.0898
64,-0.7709
65,-0.9996
66,-0.0685
67,0.1848
68,-0.9662
69,0.0937
70,0.4396
71,-0.3148
72,0.5413
73,0.9215
74,0.2665
75,-0.2158
76,-0.3163
77,-0.3842
78,0.2239
79,0.2754
80,0.8370
81,-0.1621
82,-0.6771
83,-0.1581
84,0.5080
85,0.6230
86,0.5378
87,0.0004
88,-0.2008
89,-0.5120
90,-0.2175
91,0.0994
92,-0.3155
93,0.0049
94,-0.3353
95,-0.1037
96,0.3340
97,-0.9993
98,-0.4789
99,-0.2042
100,-0.9541
101,-0.9836
102,-0.9996
103,-1.0000
104,-0.9997
105,-0.6073
106,-1.0000
107,-1.0000
108,-0.6343
109,-0.0139
110,-0.6220
111,-0.0631
112,0.7192
113,-0.0744
114,-0.4266
115,0.7704
116,0.1271
117,0.0582
118,0.8701
119,-0.0066
120,-0.3164
121,0.6483
122,0.8233
123,1.0000
124,0.5046
125,-0.5365
126,-0.5202
127,-0.8594
128,-1.0000
129,-0.9325
130,-0.5543
131,0.5573
132,0.4591
133,0.3633
134,0.5950
135,-0.2977
136,-0.5319
137,0.0506
138,-0.1307
139,-0.4485
140,0.0955
141,0.2653
142,0.4733
143,-0.3035
144,0.6420
145,-0.2351
146,-0.8780
147,-0.0634
148,0.8057
149,0.2688
150,-0.4032
151,0.3640
152,0.1588
153,-0.2298
154,0.1532
155,0.0502
156,0.9051
157,-0.6525
158,-0.3186
159,0.0982
160,-0.5846
161,-0.6047
162,-0.7585
163,-0.6027
164,-0.8535
165,-1.0000
166,-0.9090
167,-1.0000
168,0.3122
169,0.0490
170,0.3519
171,0.3421
172,0.5547
173,-0.0546
174,-0.0814
175,0.6670
176,0.4699
177,-0.3080
178,0.3467
179,0.1497
180,0.4370
181,-0.3496
182,-0.3435
183,0.0259
184,0.5045
185,0.1680
186,0.6319
187,0.2657
188,0.0576
189,-0.3453
190,-0.6610
191,0.2797
192,-0.1076
193,0.1241
194,-0.1852
195,0.3416
196,-0.0155
197,-0.2022
198,-0.0528
199,0.1956
200,-0.2966
201,-0.4269
202,0.3923
203,-0.0182
204,-0.2307
205,-0.5051
206,0.6613
207,0.4614
208,-0.1458
209,-0.0176
210,0.5039
211,0.8197
212,-0.9301
213,-0.7631
214,-0.7401
215,-0.8275
216,-0.3897
217,0.2767
218,0.0675
219,-0.0028
220,0.4603
221,0.3513
222,-0.0319
223,0.0605
224,0.3599
225,0.3935
226,0.0151
227,-0.2664
228,0.1148
229,0.5910
230,-0.5245
231,0.5155
232,-0.4987
233,-0.1478
234,-0.4425
235,-0.7304
236,0.6256
237,0.1551
238,-0.6552
239,0.0613
240,0.3228
241,-0.3706
242,-0.4644
243,0.2046
244,0.2675
245,0.2468
246,0.1158
247,0.2536
248,0.2150
249,0.0629
250,0.0221
251,-0.1752
252,0.4750
253,-0.1298
254,0.7507
255,0.5690
256,-0.4036
257,0.0180
258,-0.6840
259,-0.6857
260,-0.6006
261,-0.5553
262,-0.4673
263,-0.4318
264,-0.6861
265,-0.9845
266,-0.7340
267,0.1211
268,0.8001
269,-0.0134
270,-0.4959
271,-0.7687
272,-0.1802
273,0.2254
274,0.4406
275,0.0642
276,-0.3088
277,-0.9011
278,0.2000
279,0.7395
280,-0.0195
281,0.5006
282,0.8224
283,0.2645
284,-0.1592
285,-0.0776
286,-0.5319
287,0.2278
