step,demand_adjustment
0,-0.6658
1,-0.9997
2,-0.9386
3,0.0676
4,-0.2865
5,-0.7374
6,-1.0000
7,-0.9999
8,-0.3386
9,0.4549
10,-0.3105
11,-0.1453
12,0.4608
13,0.8045
14,-0.0036
15,0.3811
16,-0.2364
17,-0.5755
18,0.4467
19,0.3338
20,0.0086
21,-0.6022
22,-0.5200
23,-0.8258
24,-0.9681
25,-0.6909
26,0.8923
27,0.8496
28,0.5906
29,-0.5251
30,-0.4518
31,0.1553
32,-0.9997
33,-0.5636
34,-0.4881
35,-0.4221
36,0.7965
37,0.2506
38,-0.3495
39,0.9570
40,0.2642
41,-0.0387
42,-0.0212
43,0.0657
44,-0.3080
45,0.5030
46,0.5539
47,-0.6821
48,0.4917
49,0.6987
50,-0.3501
51,-0.6574
52,-0.2636
53,-0.9998
54,0.0875
55,-0.5803
56,-0.9999
57,0.2637
58,0.2290
59,-0.4650
60,0.1174
61,0.9755
62,0.0579
63,0.3577
64,0.6389
65,-0.1483
66,-0.2440
67,-0.1339
68,0.3846
69,0.3975
70,0.3936
71,-0.6815
72,0.8234
73,0.2123
74,0.2032
75,-0.5844
76,-0.6189
77,-0.3530
78,0.2617
79,0.4092
80,-0.3328
81,-0.2073
82,0.0420
83,-0.2385
84,0.4706
85,0.2600
86,-0.2292
87,0.1532
88,0.0192
89,-0.1769
90,0.1862
91,0.8092
92,0.3546
93,-0.4021
94,-0.6099
95,-0.0666
96,0.2653
97,0.7739
98,0.1775
99,-0.3333
100,-0.2700
101,-0.1721
102,-0.0536
103,0.1375
104,0.0315
105,-0.0494
106,-1.0000
107,-0.8900
108,0.6801
109,0.5237
110,-0.7959
111,-0.4919
112,0.8608
113,-0.2353
114,0.3469
115,0.4626
116,0.4509
117,0.1880
118,-0.4073
119,-0.7905
120,-0.2414
121,0.6600
122,-0.4239
123,0.4305
124,0.4341
125,-0.1727
126,0.3853
127,0.4531
128,0.4439
129,-0.8026
130,-0.1325
131,-0.2774
132,0.2689
133,-0.1528
134,0.5209
135,-0.3839
136,0.1789
137,-0.2439
138,-0.4823
139,-0.0274
140,0.4470
141,-0.0859
142,-0.5340
143,-0.0788
144,-0.0619
145,0.5272
146,0.5145
147,-0.0954
148,0.4704
149,0.3699
150,-0.5710
151,-0.3955
152,-0.4933
153,0.5407
154,-0.5414
155,0.5333
156,-0.0480
157,-0.3889
158,0.3241
159,-0.0993
160,0.3139
161,0.3016
162,0.6195
163,0.0099
164,-0.8710
165,-0.4823
166,-0.4219
167,-0.7262
168,-0.8037
169,0.1993
170,0.6105
171,0.6287
172,0.1565
173,-0.2253
174,0.1783
175,-0.3855
176,-0.4107
177,-0.1424
178,-0.0654
179,-0.3845
180,0.1042
181,0.3350
182,0.4337
183,0.4689
184,0.0917
185,0.2408
186,0.1489
187,0.2544
188,0.2025
189,-0.7558
190,-0.9999
191,-0.9999
192,-0.9600
193,0.1373
194,0.2678
195,0.3994
196,0.6395
197,0.7355
198,-0.4432
199,-0.6745
200,-0.2536
201,-0.4864
202,-0.1104
203,-0.0963
204,0.9263
205,1.0000
206,0.8758
207,-0.0977
208,-0.1104
209,0.1808
210,0.2545
211,-0.3563
212,-0.9912
213,0.4081
214,0.5991
215,0.0404
216,-0.2977
217,0.7777
218,-0.0088
219,-0.2332
220,-0.0245
221,-0.1408
222,-0.5729
223,-0.4309
224,0.3331
225,0.1825
226,-0.1018
227,-0.1362
228,0.8023
229,-0.2149
230,-0.1074
231,0.3194
232,0.3895
233,-0.2039
234,-0.9558
235,-0.0243
236,-0.4585
237,-0.6050
238,0.8227
239,-0.1105
240,0.5420
241,-0.5431
242,0.2034
243,0.3851
244,-0.0279
245,0.4682
246,-0.2541
247,0.0329
248,0.2325
249,-0.2368
250,0.0727
251,-0.5950
252,-0.0089
253,0.1930
254,0.0365
255,-0.3202
256,0.0170
257,-0.5650
258,-0.8284
259,-0.9207
260,-0.7739
261,0.0976
262,-0.0344
263,-0.9758
264,-0.3433
265,0.5994
266,0.2642
267,0.2571
268,0.5186
269,0.0009
270,-0.3110
271,-0.1575
272,0.3588
273,-0.4195
274,0.4333
275,-0.0305
276,0.1004
277,0.4005
278,0.5176
279,-0.5591
280,-0.1969
281,-0.6488
282,0.1931
283,-0.0450
284,0.5147
285,0.4275
286,-0.5743
287,-0.2756
