step,demand_adjustment
0,0.9552
1,-0.1018
2,-0.5980
3,0.0297
4,-0.8393
5,-0.6489
6,0.7397
7,0.4978
8,-0.1122
9,-0.4195
10,-0.4960
11,0.4451
12,0.9632
13,-0.6345
14,-0.4141
15,0.1807
16,0.4944
17,0.5658
18,-0.0705
19,0.0831
20,0.2048
21,0.7312
22,-0.5785
23,0.2843
24,-0.2168
25,-0.4237
26,-0.6133
27,0.3817
28,-0.5024
29,-0.0882
30,0.6218
31,-0.4195
32,0.3558
33,0.5405
34,-0.2645
35,-0.4813
36,0.1162
37,0.2149
38,-0.2229
39,0.1316
40,-0.0906
41,-0.0315
42,0.4744
43,0.0615
44,0.2113
45,-0.6208
46,0.0732
47,0.1660
48,0.1400
49,-0.2319
50,-0.4966
51,0.3144
52,0.2975
53,0.0732
54,-0.2463
55,0.4858
56,-0.4841
57,0.3770
58,-0.5550
59,0.1054
60,0.6843
61,-0.3142
62,0.1881
63,0.0983
64,-0.5073
65,0.0713
66,0.2514
67,0.2451
68,0.1819
69,-0.0957
70,-0.3326
71,0.4233
72,-0.5715
73,-0.4551
74,0.3998
75,0.0164
76,0.1280
77,-0.2681
78,0.3614
79,0.1320
80,0.1938
81,-0.0321
82,-0.2118
83,0.0327
84,0.3167
85,-0.3799
86,-0.0607
87,-0.2773
88,0.2887
89,0.2382
90,-0.1270
91,-0.8567
92,-0.8181
93,-1.0000
94,-0.8879
95,0.1343
96,0.9282
97,-0.0286
98,0.4942
99,0.4136
100,-0.2686
101,-0.4569
102,-0.9144
103,-0.9995
104,-0.9013
105,-0.8097
106,0.1030
107,0.8741
108,0.5784
109,0.8462
110,-0.5175
111,0.7933
112,-0.0685
113,-0.2691
114,-0.0655
115,-0.1818
116,-0.1803
117,-0.4824
118,-0.8774
119,0.1644
120,0.8053
121,-0.1833
122,-0.4201
123,0.2135
124,0.4740
125,-0.3163
126,-0.4751
127,-0.0716
128,0.1285
129,0.0975
130,0.3902
131,0.5433
132,0.5151
133,0.2267
134,0.3500
135,0.0397
136,0.2825
137,-0.2124
138,-0.3769
139,-0.2630
140,-0.2608
141,0.4316
142,0.2295
143,0.3994
144,-0.4439
145,-0.4592
146,-0.7812
147,0.1190
148,0.8016
149,0.2550
150,-0.4935
151,0.1767
152,0.6148
153,0.1268
154,0.5250
155,0.9200
156,-0.1321
157,-0.9323
158,0.7074
159,-0.1848
160,-0.2153
161,0.1575
162,-0.0745
163,-1.0000
164,-0.9970
165,-0.0196
166,0.8396
167,-0.4637
168,-0.3077
169,-0.9913
170,0.0699
171,0.6072
172,0.8691
173,-0.1268
174,0.0075
175,0.0327
176,-0.4765
177,-0.2373
178,-0.0262
179,-0.4420
180,-0.2107
181,0.0063
182,0.8314
183,0.8080
184,0.9079
185,0.1875
186,-0.0854
187,0.7301
188,-0.1941
189,-0.3102
190,-0.3499
191,-0.8644
192,-0.4803
193,0.3668
194,0.1176
195,-0.0538
196,0.8126
197,0.0555
198,-0.5181
199,0.4330
200,0.0341
201,0.6265
202,0.1976
203,-0.9229
204,-0.9536
205,-1.0000
206,-0.6161
207,0.0945
208,0.8138
209,0.4499
210,0.4619
211,0.4777
212,0.0159
213,-0.6303
214,0.2110
215,-0.4145
216,-0.8170
217,-0.8032
218,-0.8031
219,-0.7420
220,-0.8478
221,0.3339
222,0.6907
223,-0.0913
224,0.1556
225,0.4287
226,0.3301
227,0.3125
228,0.2647
229,0.0165
230,-0.0741
231,-0.0406
232,-0.2693
233,-0.4254
234,0.6863
235,0.3759
236,0.2365
237,0.3354
238,-0.5355
239,0.4239
240,0.5718
241,0.5848
242,0.0802
243,-0.5233
244,-0.7910
245,-0.3710
246,-0.1898
247,0.3367
248,0.0803
249,-0.3239
250,0.1249
251,0.1189
252,0.5091
253,-0.0168
254,-0.4771
255,-0.4837
256,-0.0902
257,0.1287
258,0.1050
259,-0.2669
260,-0.4967
261,-0.4509
262,-0.1023
263,0.2737
264,0.0323
265,0.0413
266,0.4779
267,0.2007
268,0.1727
269,0.0806
270,0.4147
271,-0.1681
272,-0.0821
273,-0.4082
274,0.0526
275,0.2915
276,-0.6115
277,-0.0878
278,0.6162
279,0.0302
280,0.0511
281,-0.5524
282,-0.1844
283,-0.3943
284,-0.5688
285,-0.9998
286,-0.7395
287,-0.0173
