step,demand_adjustment
0,1177.7932
1,1189.5046
2,1178.7827
3,1191.5349
4,1183.6697
5,1180.4413
6,1171.5044
7,1170.2351
8,1174.0011
9,1171.0864
10,1161.3928
11,1166.9753
12,1167.7877
13,1112.8861
14,1145.7603
15,1154.1274
16,1153.1506
17,1144.8131
18,1139.5002
19,1147.6666
20,1130.9359
21,1125.9648
22,1131.0956
23,1140.5942
24,1123.0475
25,1110.1063
26,1153.3711
27,1108.9028
28,1117.6517
29,1113.0321
30,1118.5864
31,1121.2084
32,1113.4202
33,1115.4651
34,1118.7551
35,1102.5184
36,1104.4114
37,1113.9692
38,1104.1252
39,1098.8909
40,1107.4891
41,1096.9469
42,1111.0792
43,1103.2806
44,1103.0508
45,1096.8256
46,1087.2015
47,1104.5721
48,1102.3824
49,1095.9076
50,1107.3899
51,1111.5104
52,1120.3796
53,1107.8444
54,1119.5693
55,1103.5004
56,1118.4786
57,1132.0265
58,1120.3866
59,1133.0753
60,1130.5781
61,1122.4149
62,1140.813
63,1133.7925
64,1146.2991
65,1161.8839
66,1160.0331
67,1171.529
68,1182.2526
69,1180.3778
70,1174.3872
71,1190.9359
72,1199.6058
73,1206.3878
74,1216.0125
75,1229.2618
76,1257.9355
77,1221.2709
78,1274.5757
79,1269.934
80,1276.4014
81,1297.9697
82,1274.9957
83,1288.6423
84,1293.159
85,1295.1924
86,1310.0347
87,1302.4042
88,1308.9551
89,1291.2784
90,1282.2426
91,1286.9337
92,1284.2664
93,1299.6726
94,1273.5464
95,1242.9762
96,1238.1775
97,1240.2206
98,1226.0328
99,1213.9868
100,1196.1194
101,1203.5149
102,1192.5822
103,1184.7117
104,1179.9226
105,1161.8297
106,1162.5515
107,1147.7587
108,1143.8679
109,1142.8789
110,1151.1825
111,1133.4148
112,1131.8129
113,1113.9965
114,1085.157
115,1095.9307
116,1091.1638
117,1082.3998
118,1068.6556
119,1061.1674
120,1055.0361
121,1066.7849
122,1069.0823
123,1071.1157
124,1054.4866
125,1048.6526
126,1040.732
127,1028.0
128,1021.2139
129,1033.1423
130,999.3574
131,988.0669
132,991.6126
133,1003.3417
134,988.885
135,971.6214
136,969.2024
137,940.5559
138,973.7328
139,943.6988
140,963.208
141,961.244
142,948.6541
143,953.1538
144,952.782
145,943.143
146,946.2301
147,941.1425
148,957.9431
149,973.5543
150,983.5668
151,968.4811
152,980.3412
153,987.5912
154,987.19
155,986.6693
156,1014.9041
157,996.1637
158,979.1907
159,992.582
160,998.0456
161,1010.4976
162,1016.9211
163,1014.4795
164,1033.957
165,1041.0057
166,1023.0399
167,1051.1652
168,1038.7065
169,1060.2201
170,1050.5245
171,1048.2725
172,1050.8365
173,1077.1227
174,1061.7119
175,1072.2921
176,1085.0696
177,1114.7965
178,1112.7645
179,1152.8855
180,1116.6399
181,1111.9164
182,1146.2052
183,1146.7194
184,1146.6495
185,1146.2401
186,1172.6699
187,1179.1166
188,1160.0652
189,1180.3684
190,1175.5684
191,1204.835
192,1202.8347
193,1220.3129
194,1194.9089
195,1251.5914
196,1240.8835
197,1263.8184
198,1289.0502
199,1287.9172
200,1318.8594
201,1326.2194
202,1353.4266
203,1350.1425
204,1357.7959
205,1389.2572
206,1392.9961
207,1398.8345
208,1407.5822
209,1424.0759
210,1408.0566
211,1423.1228
212,1435.8408
213,1432.8773
214,1476.5576
215,1458.8197
216,1498.7745
217,1510.8208
218,1512.1224
219,1496.0608
220,1544.8647
221,1540.4729
222,1545.1031
223,1550.5361
224,1541.7677
225,1564.4816
226,1568.1759
227,1539.1704
228,1567.9705
229,1559.3519
230,1571.2732
231,1578.058
232,1578.4641
233,1565.7474
234,1574.4441
235,1587.8745
236,1586.2776
237,1574.1343
238,1610.1364
239,1611.8829
240,1592.6996
241,1615.3568
242,1593.0453
243,1576.5482
244,1594.3851
245,1582.3125
246,1566.2605
247,1562.6355
248,1555.783
249,1550.706
250,1549.8145
251,1535.9381
252,1544.7922
253,1527.6465
254,1520.801
255,1497.1848
256,1493.4078
257,1479.5974
258,1472.7026
259,1473.3123
260,1455.8767
261,1456.9106
262,1429.1621
263,1424.939
264,1410.1555
265,1437.6587
266,1416.6797
267,1392.3428
268,1382.1754
269,1392.4158
270,1363.4673
271,1361.1935
272,1353.3489
273,1337.3444
274,1329.4788
275,1320.2073
276,1320.7253
277,1316.4299
278,1296.7488
279,1281.8928
280,1286.7778
281,1261.5557
282,1252.0955
283,1261.1836
284,1250.346
285,1253.5847
286,1241.7368
287,1231.8066
288,1226.9387
289,1211.6221
290,1230.4061
291,1222.6135
