step,demand_adjustment
0,1099.2092
1,1091.2754
2,1083.7632
3,1070.5278
4,1093.9753
5,1076.1844
6,1090.687
7,1066.5724
8,1076.8191
9,1063.5
10,1070.8046
11,1075.3175
12,1080.9479
13,1054.7958
14,1051.1927
15,1059.9396
16,1041.6549
17,1042.4114
18,1052.5562
19,1046.0942
20,1031.5397
21,1033.0829
22,1018.0207
23,1011.851
24,1065.6412
25,1016.6739
26,1008.3893
27,1010.2643
28,1027.6804
29,1016.3236
30,1029.159
31,1025.8484
32,1008.0181
33,1011.1304
34,998.4731
35,1017.5299
36,1019.0131
37,1004.3312
38,1010.0695
39,1011.8386
40,1013.5872
41,1015.0613
42,1007.7388
43,1018.046
44,1020.0007
45,1013.8351
46,1016.8651
47,1015.3275
48,1045.418
49,1009.7023
50,1018.3117
51,1013.9745
52,1026.6748
53,1021.8355
54,1029.7007
55,1023.2054
56,1024.9719
57,1020.5084
58,1039.9086
59,1015.3575
60,1032.5192
61,1038.6528
62,1031.0907
63,1032.8867
64,1032.1393
65,1032.466
66,1028.6637
67,1035.8385
68,1045.4745
69,1050.2229
70,1046.6232
71,1048.6294
72,1050.415
73,1044.6816
74,1054.832
75,1063.358
76,1062.3026
77,1065.1556
78,1065.8372
79,1051.1361
80,1068.2562
81,1068.6079
82,1065.1118
83,1076.4951
84,1078.5255
85,1067.684
86,1062.9772
87,1074.2129
88,1078.9841
89,1059.4865
90,1078.3644
91,1060.7812
92,1062.2131
93,1043.6974
94,1061.0316
95,1044.6295
96,1025.6552
97,1014.3151
98,987.7839
99,999.5792
100,989.8969
101,974.8086
102,954.4556
103,954.772
104,1011.1288
105,956.7181
106,920.021
107,928.7526
108,912.7433
109,910.0599
110,905.2512
111,873.0184
112,872.8904
113,858.1089
114,855.934
115,880.1517
116,852.9399
117,848.3687
118,829.8604
119,821.6153
120,809.0782
121,800.8492
122,816.0789
123,804.2203
124,792.9915
125,812.8868
126,809.0254
127,810.3131
128,812.626
129,783.9896
130,802.4742
131,779.8743
132,773.3223
133,770.997
134,784.9475
135,775.2379
136,781.6679
137,782.1129
138,778.2881
139,779.3809
140,785.8849
141,757.9789
142,749.8162
143,741.797
144,725.2418
145,742.9293
146,742.0598
147,766.4495
148,757.3296
149,746.5533
150,746.7524
151,752.4794
152,749.3229
153,724.5175
154,739.6145
155,732.8065
156,755.9015
157,747.3956
158,741.7579
159,764.9396
160,752.0401
161,750.2809
162,754.9625
163,755.4029
164,754.2908
165,753.4342
166,765.5456
167,755.5823
168,764.4472
169,762.9038
170,774.6385
171,767.946
172,776.4581
173,778.5654
174,798.4758
175,801.2055
176,801.7932
177,806.251
178,806.7152
179,803.4118
180,791.6298
181,787.8843
182,821.0571
183,796.7279
184,813.6547
185,825.5154
186,808.9208
187,843.8419
188,848.2857
189,851.9688
190,866.145
191,871.2065
192,899.1077
193,910.0822
194,904.9051
195,918.397
196,933.6361
197,946.0925
198,963.2516
199,1003.2502
200,1009.0124
201,1016.5807
202,1031.8002
203,1058.0894
204,1100.3035
205,1103.1055
206,1109.2994
207,1140.2087
208,1136.3008
209,1155.2753
210,1174.095
211,1181.2693
212,1199.3301
213,1221.498
214,1221.5875
215,1254.0195
216,1256.8014
217,1278.6184
218,1306.3877
219,1314.5383
220,1306.0598
221,1327.823
222,1338.0049
223,1341.7185
224,1360.1667
225,1358.3394
226,1362.6416
227,1381.3005
228,1363.5165
229,1370.0984
230,1400.075
231,1413.0125
232,1420.7937
233,1399.4819
234,1419.2952
235,1430.6675
236,1428.8962
237,1436.9126
238,1435.439
239,1440.9668
240,1417.2102
241,1414.842
242,1398.3766
243,1392.8225
244,1400.8848
245,1393.7297
246,1391.0651
247,1376.3135
248,1362.2429
249,1372.663
250,1343.8987
251,1345.1616
252,1339.835
253,1337.8989
254,1310.7883
255,1323.6804
256,1328.6394
257,1288.5393
258,1297.4995
259,1288.1797
260,1293.8928
261,1290.7158
262,1275.8652
263,1271.7917
264,1258.3403
265,1243.2885
266,1239.0664
267,1228.3479
268,1236.0935
269,1226.9207
270,1218.0051
271,1199.5454
272,1198.718
273,1186.5078
274,1181.4575
275,1174.1929
276,1176.7987
277,1158.3582
278,1163.6824
279,1148.2095
280,1138.27
281,1140.1727
282,1132.515
283,1119.5374
284,1116.691
285,1107.5942
286,1100.4531
287,1108.3433
288,1089.9124
289,1071.6213
