step,demand_adjustment
0,1152.2751
1,1152.4147
2,1137.465
3,1145.9299
4,1128.7252
5,1144.603
6,1116.9583
7,1110.5662
8,1111.6887
9,1120.9138
10,1099.2827
11,1095.4174
12,1102.3231
13,1081.7
14,1086.1604
15,1083.9381
16,1083.9482
17,1084.5587
18,1076.9297
19,1064.0867
20,1078.7725
21,1077.7415
22,1070.8932
23,1051.5256
24,1076.226
25,1033.4526
26,1066.8944
27,1069.7322
28,1059.4199
29,1055.0538
30,1052.6774
31,1054.84
32,1051.902
33,1047.7107
34,1052.873
35,1043.7886
36,1037.8676
37,1036.6938
38,1040.139
39,1036.7324
40,1050.1362
41,1034.9846
42,1039.701
43,1039.0619
44,1038.9808
45,1044.7966
46,1041.144
47,1041.1799
48,1032.1652
49,1035.9231
50,1054.7651
51,1042.9042
52,1045.025
53,1057.3298
54,1047.7501
55,1057.6627
56,1069.117
57,1058.3442
58,1029.7145
59,1031.5918
60,1075.9304
61,1051.8152
62,1065.6282
63,1062.3542
64,1055.1799
65,1063.822
66,1079.0609
67,1072.5029
68,1100.9935
69,1094.0813
70,1092.0222
71,1099.2277
72,1105.356
73,1102.8574
74,1116.9734
75,1110.3347
76,1130.6519
77,1128.7024
78,1150.3938
79,1175.0758
80,1175.7919
81,1181.4917
82,1192.6705
83,1208.813
84,1215.9662
85,1223.5338
86,1234.4696
87,1239.9899
88,1242.59
89,1254.545
90,1261.4796
91,1266.8691
92,1269.011
93,1259.4645
94,1250.7521
95,1254.9867
96,1248.0819
97,1254.8372
98,1235.3407
99,1239.0907
100,1220.3308
101,1196.372
102,1187.1188
103,1204.29
104,1182.421
105,1166.4575
106,1154.7931
107,1158.7864
108,1150.1061
109,1119.6326
110,1111.4155
111,1107.1067
112,1094.5374
113,1070.6418
114,1073.3214
115,1067.743
116,1032.7216
117,1038.3254
118,1017.8168
119,995.9209
120,1009.8657
121,998.0885
122,973.0596
123,986.6195
124,978.311
125,958.4934
126,967.9447
127,960.3023
128,966.0127
129,969.1134
130,962.4157
131,953.854
132,967.6038
133,950.3597
134,955.8422
135,968.8044
136,951.1403
137,959.6492
138,937.894
139,963.3816
140,945.3528
141,973.4733
142,970.3543
143,977.9047
144,971.5591
145,989.438
146,984.9994
147,981.7289
148,1001.2997
149,1013.0223
150,993.2125
151,1007.1608
152,1006.5215
153,1006.7629
154,1036.7582
155,1021.8949
156,1049.683
157,1068.5872
158,1078.0398
159,1066.6764
160,1047.9922
161,1032.0713
162,1063.8342
163,1077.7242
164,1070.2092
165,1031.2883
166,1034.1078
167,1044.869
168,1059.5902
169,1076.0267
170,1087.396
171,1080.587
172,1084.9797
173,1082.0492
174,1060.6781
175,1058.8813
176,1039.8987
177,1063.0686
178,1049.4233
179,1047.5193
180,1066.9788
181,1076.0748
182,1088.1509
183,1101.6405
184,1107.0516
185,1130.728
186,1126.1509
187,1113.4984
188,1132.4052
189,1139.9503
190,1152.2874
191,1161.5276
192,1150.2207
193,1185.0499
194,1190.7241
195,1218.2441
196,1245.6208
197,1256.9022
198,1312.859
199,1280.1898
200,1284.5618
201,1312.3344
202,1283.4429
203,1306.3022
204,1309.6014
205,1324.8091
206,1316.5865
207,1337.1383
208,1361.8566
209,1383.6321
210,1379.9333
211,1410.8484
212,1410.2112
213,1416.4877
214,1430.3132
215,1439.211
216,1432.1335
217,1444.9767
218,1447.5603
219,1460.0006
220,1481.7439
221,1460.2921
222,1481.8376
223,1481.3745
224,1478.3716
225,1475.3887
226,1491.4238
227,1475.2842
228,1500.1115
229,1495.4039
230,1523.4412
231,1497.3175
232,1507.934
233,1511.8662
234,1509.9927
235,1508.0521
236,1515.4017
237,1515.6918
238,1505.579
239,1489.616
240,1483.3422
241,1492.2795
242,1495.0315
243,1480.9117
244,1480.8506
245,1478.7717
246,1471.8894
247,1445.8104
248,1460.8944
249,1437.5331
250,1442.7473
251,1432.5253
252,1432.5487
253,1403.4011
254,1386.6482
255,1394.702
256,1389.8859
257,1369.9368
258,1371.17
259,1371.0585
260,1358.8486
261,1353.3209
262,1344.0377
263,1332.1105
264,1333.1036
265,1323.3086
266,1321.3336
267,1318.8179
268,1303.2474
269,1278.9708
270,1280.427
271,1274.8281
272,1250.497
273,1242.58
274,1253.5214
275,1243.0372
276,1223.8059
277,1232.5739
278,1212.4869
279,1195.798
280,1201.9755
281,1175.0251
282,1185.0908
283,1170.0222
284,1172.6531
285,1161.2864
286,1157.3752
287,1144.6807
288,1141.1041
289,1129.5597
290,1131.471
291,1130.3285
292,1148.6069
