step,demand_adjustment
0,1139.627
1,1149.436
2,1138.637
3,1141.9442
4,1130.9233
5,1127.0854
6,1129.6404
7,1133.7415
8,1112.3196
9,1112.5326
10,1121.2567
11,1111.4347
12,1104.9749
13,1109.0607
14,1106.8918
15,1096.3574
16,1087.8191
17,1099.1382
18,1093.9316
19,1094.7788
20,1090.1326
21,1083.2189
22,1086.8029
23,1079.4247
24,1100.0135
25,1093.5609
26,1078.9579
27,1085.9702
28,1082.3496
29,1083.054
30,1075.1356
31,1070.4333
32,1076.2745
33,1083.6617
34,1073.2246
35,1084.8572
36,1064.1512
37,1066.9441
38,1079.5739
39,1070.9314
40,1079.2357
41,1073.7509
42,1070.6519
43,1062.6987
44,1068.8722
45,1079.3212
46,1069.632
47,1090.0314
48,1070.2314
49,1080.1516
50,1063.2024
51,1084.0898
52,1078.4453
53,1085.2483
54,1078.0077
55,1081.9899
56,1098.7059
57,1084.7211
58,1104.5007
59,1091.6458
60,1109.2799
61,1109.6172
62,1121.487
63,1136.719
64,1123.8811
65,1145.9504
66,1144.0654
67,1154.3755
68,1161.1975
69,1172.9512
70,1175.6984
71,1188.0162
72,1203.849
73,1200.4017
74,1216.8733
75,1232.525
76,1247.0515
77,1258.2258
78,1258.6323
79,1242.8164
80,1262.6348
81,1267.6184
82,1282.3557
83,1284.7866
84,1264.6938
85,1287.0006
86,1286.8788
87,1266.3612
88,1267.647
89,1264.4172
90,1253.6935
91,1250.976
92,1237.8986
93,1212.7858
94,1211.0394
95,1210.1979
96,1180.1718
97,1182.6202
98,1176.7225
99,1149.8522
100,1131.9163
101,1127.9838
102,1126.9612
103,1108.769
104,1107.4702
105,1075.5106
106,1070.95
107,1054.3438
108,1053.2944
109,1010.1815
110,1024.9749
111,1023.5261
112,1000.8816
113,1005.3606
114,995.4085
115,976.0603
116,970.0016
117,962.4232
118,945.5698
119,962.1459
120,962.588
121,937.5091
122,902.7393
123,902.6425
124,902.3821
125,899.4775
126,876.7012
127,874.5272
128,889.1435
129,876.2025
130,862.2686
131,886.2127
132,872.8132
133,858.7905
134,871.0543
135,843.3021
136,844.8367
137,886.5212
138,863.4439
139,870.6229
140,855.4873
141,849.8008
142,852.3182
143,852.8018
144,861.0824
145,843.5039
146,845.2853
147,850.2106
148,861.288
149,860.9391
150,866.8043
151,857.344
152,862.6686
153,870.5455
154,861.7464
155,858.9658
156,849.0124
157,848.424
158,840.9758
159,851.6942
160,867.1838
161,852.3451
162,869.0808
163,852.5793
164,864.6944
165,879.2512
166,866.3474
167,874.9544
168,867.939
169,858.4205
170,866.8623
171,875.6967
172,882.8717
173,882.5444
174,869.3701
175,876.5223
176,877.0247
177,881.5381
178,894.9448
179,888.7288
180,887.8939
181,882.4363
182,897.1589
183,903.0828
184,892.3678
185,899.7728
186,896.5305
187,891.4943
188,928.9631
189,937.0101
190,942.8629
191,934.5975
192,947.15
193,940.3599
194,982.2167
195,983.3389
196,988.6156
197,1001.8063
198,1014.9088
199,1006.1789
200,1000.9406
201,1015.9915
202,1020.8552
203,1048.0396
204,1053.6909
205,1049.4312
206,1069.4651
207,1072.9027
208,1079.9763
209,1099.5062
210,1093.971
211,1121.0664
212,1129.3884
213,1140.7178
214,1173.2378
215,1178.2009
216,1183.5596
217,1200.6709
218,1207.4241
219,1206.8624
220,1224.1119
221,1247.233
222,1257.5159
223,1278.554
224,1301.4412
225,1288.3767
226,1321.6605
227,1309.0161
228,1328.5476
229,1367.8477
230,1375.0757
231,1379.9121
232,1396.2773
233,1415.2043
234,1418.1031
235,1414.9978
236,1422.915
237,1426.5435
238,1430.3782
239,1440.3826
240,1456.931
241,1431.0715
242,1456.754
243,1455.6646
244,1462.5637
245,1470.9916
246,1435.7129
247,1457.2817
248,1460.125
249,1457.753
250,1476.5437
251,1454.3702
252,1451.6355
253,1480.8467
254,1429.2993
255,1426.8103
256,1447.8013
257,1440.3746
258,1413.3933
259,1462.1334
260,1409.8107
261,1415.1024
262,1390.911
263,1399.0544
264,1394.7161
265,1387.7197
266,1376.835
267,1361.2756
268,1351.0516
269,1339.0231
270,1351.9651
271,1345.5369
272,1336.7256
273,1315.8599
274,1323.9503
275,1297.4685
276,1310.5449
277,1297.7812
278,1254.7749
279,1262.3204
280,1242.6237
281,1226.3315
282,1227.5177
283,1232.1632
284,1218.6511
285,1218.4993
286,1212.1444
287,1201.4847
288,1185.0212
289,1194.596
290,1192.9463
291,1184.2526
292,1174.82
293,1186.5658
294,1161.5609
295,1166.882
296,1150.642
297,1153.0609
298,1138.469
299,1152.5265
