step,demand_adjustment
0,1200.6375
1,1208.5508
2,1199.0808
3,1194.7698
4,1190.5964
5,1188.2864
6,1185.1881
7,1169.1996
8,1175.815
9,1161.7716
10,1154.6367
11,1151.4678
12,1153.7527
13,1123.3569
14,1142.8456
15,1140.4882
16,1139.4846
17,1140.7141
18,1130.4634
19,1118.1466
20,1123.5739
21,1122.438
22,1115.1583
23,1114.8724
24,1108.9966
25,1099.4769
26,1113.508
27,1093.0254
28,1107.0244
29,1101.9868
30,1100.8383
31,1099.7917
32,1105.2621
33,1104.7764
34,1095.491
35,1089.4113
36,1077.5123
37,1092.5117
38,1095.9974
39,1100.7764
40,1087.8583
41,1099.5105
42,1085.7798
43,1091.7826
44,1085.4524
45,1090.644
46,1087.8229
47,1080.5846
48,1081.358
49,1081.3477
50,1095.4022
51,1093.672
52,1097.2064
53,1095.3717
54,1094.6179
55,1113.7256
56,1095.0928
57,1102.9489
58,1120.584
59,1111.5886
60,1121.6761
61,1119.2231
62,1136.5599
63,1143.6061
64,1128.1355
65,1154.3176
66,1152.1108
67,1158.1306
68,1186.6886
69,1170.6211
70,1179.0238
71,1187.2242
72,1203.0841
73,1204.1141
74,1224.523
75,1251.6199
76,1236.6631
77,1241.3252
78,1257.1528
79,1260.4814
80,1264.1368
81,1271.3994
82,1265.2651
83,1296.6151
84,1287.5583
85,1267.4666
86,1301.3193
87,1287.1354
88,1281.273
89,1262.8237
90,1284.6014
91,1279.3119
92,1291.3655
93,1260.1504
94,1253.967
95,1247.7128
96,1216.8738
97,1239.8071
98,1220.2324
99,1210.1705
100,1185.397
101,1164.796
102,1156.7546
103,1150.6067
104,1135.7885
105,1133.1123
106,1104.6111
107,1082.2466
108,1083.6611
109,1072.4335
110,1052.342
111,1065.4171
112,1056.9336
113,1069.6079
114,1045.9324
115,1024.3142
116,1031.1838
117,1005.6771
118,1006.8241
119,1004.4309
120,1000.4221
121,1009.5822
122,1001.547
123,1001.1938
124,996.2308
125,970.9699
126,970.8312
127,965.5065
128,950.9268
129,940.8217
130,939.0791
131,932.6033
132,937.2183
133,929.0736
134,927.2244
135,933.4258
136,922.7318
137,947.4707
138,920.2606
139,928.9511
140,927.7029
141,921.7012
142,920.4169
143,908.8908
144,901.3739
145,905.1456
146,929.7381
147,933.1892
148,909.9744
149,913.8203
150,925.1314
151,929.4179
152,928.608
153,925.652
154,922.9681
155,912.2583
156,926.0728
157,933.7227
158,928.8077
159,948.601
160,927.4117
161,933.1412
162,950.7204
163,940.5599
164,948.1148
165,950.4777
166,953.2817
167,957.8171
168,976.4117
169,962.9512
170,958.721
171,961.1084
172,973.9926
173,965.2378
174,959.4791
175,967.2383
176,997.9553
177,984.0583
178,1005.4327
179,1015.1875
180,1005.556
181,994.4446
182,993.9941
183,994.8419
184,1017.3537
185,1042.0176
186,1032.2222
187,1045.1437
188,1062.7883
189,1040.3336
190,1053.6049
191,1073.2007
192,1090.9437
193,1068.4833
194,1086.1924
195,1105.4617
196,1101.4722
197,1097.6217
198,1120.5366
199,1101.3464
200,1149.1052
201,1166.9695
202,1157.4233
203,1177.8496
204,1188.7867
205,1203.8188
206,1213.996
207,1227.0099
208,1236.3088
209,1257.9457
210,1270.6208
211,1277.1536
212,1271.4382
213,1290.6716
214,1316.0764
215,1339.9601
216,1347.519
217,1366.0684
218,1370.3491
219,1385.9858
220,1408.9862
221,1388.376
222,1438.269
223,1428.0868
224,1449.5964
225,1438.4907
226,1452.6228
227,1459.4451
228,1454.2788
229,1485.7988
230,1457.4697
231,1466.8389
232,1471.0242
233,1474.7136
234,1474.9548
235,1468.6638
236,1475.897
237,1473.9589
238,1485.8474
239,1502.7175
240,1494.8933
241,1492.417
242,1494.5889
243,1491.1984
244,1501.508
245,1485.1075
246,1453.3096
247,1471.2539
248,1477.6196
249,1475.8455
250,1464.7437
251,1454.7284
252,1448.5698
253,1456.3529
254,1445.5437
255,1425.1838
256,1427.1604
257,1426.987
258,1415.1587
259,1408.8043
260,1425.4087
261,1393.0273
262,1397.9836
263,1387.9252
264,1380.2114
265,1363.5619
266,1367.4285
267,1354.7847
268,1342.9868
269,1343.82
270,1340.1984
271,1333.2822
272,1305.1139
273,1299.4761
274,1295.5627
275,1282.3242
276,1281.4741
277,1273.3176
278,1264.636
279,1260.1206
280,1251.446
281,1242.7468
282,1239.3438
283,1221.9723
284,1205.7981
285,1227.6389
286,1199.8925
287,1188.3212
288,1200.4114
289,1208.0801
290,1167.0417
291,1177.4414
292,1176.093
293,1170.4956
