step,demand_adjustment
0,1168.4708
1,1162.8501
2,1165.3281
3,1149.715
4,1152.888
5,1129.8237
6,1139.771
7,1138.1746
8,1141.2607
9,1126.7634
10,1125.2639
11,1114.553
12,1127.3948
13,1116.9944
14,1117.2368
15,1120.5261
16,1099.3531
17,1114.7882
18,1106.682
19,1105.4451
20,1111.0374
21,1099.2268
22,1090.3325
23,1096.2512
24,1091.9487
25,1094.7404
26,1084.7944
27,1081.2721
28,1084.9636
29,1091.3773
30,1083.8475
31,1078.092
32,1090.9092
33,1084.3525
34,1082.4844
35,1079.1633
36,1067.1978
37,1073.929
38,1072.8191
39,1060.7104
40,1066.2695
41,1077.924
42,1071.8743
43,1057.313
44,1076.7277
45,1075.6436
46,1074.2823
47,1062.3981
48,1069.7009
49,1068.0222
50,1068.5588
51,1070.6174
52,1074.9482
53,1072.6138
54,1087.8103
55,1055.5764
56,1086.5627
57,1080.8514
58,1075.1604
59,1087.0464
60,1082.9578
61,1079.4558
62,1097.6467
63,1074.993
64,1111.7017
65,1133.6946
66,1136.8037
67,1142.5032
68,1148.8806
69,1154.157
70,1158.6499
71,1154.7681
72,1176.0659
73,1180.613
74,1174.2817
75,1203.6599
76,1210.2451
77,1231.8293
78,1229.7014
79,1236.5037
80,1252.1528
81,1243.4386
82,1257.1417
83,1258.376
84,1283.1995
85,1250.041
86,1284.5854
87,1276.4481
88,1289.2747
89,1279.3782
90,1279.5693
91,1293.0483
92,1282.4575
93,1294.5344
94,1249.138
95,1272.5054
96,1269.1326
97,1277.269
98,1268.2432
99,1269.0869
100,1245.2473
101,1257.3052
102,1267.5006
103,1261.9297
104,1269.7568
105,1272.8362
106,1293.1536
107,1275.5919
108,1279.0878
109,1267.3728
110,1279.3032
111,1278.0771
112,1283.9126
113,1284.0038
114,1298.9847
115,1308.0486
116,1296.2393
117,1306.0967
118,1328.0931
119,1325.6564
120,1294.2634
121,1329.617
122,1328.4082
123,1333.5874
124,1357.3689
125,1337.9795
126,1340.3047
127,1339.3256
128,1342.6145
129,1338.3752
130,1346.6611
131,1356.9858
132,1318.716
133,1334.8315
134,1328.0139
135,1317.6055
136,1295.5873
137,1306.12
138,1292.611
139,1287.4047
140,1283.2139
141,1295.5444
142,1283.3319
143,1274.6438
144,1278.8461
145,1279.2362
146,1266.855
147,1275.725
148,1279.5096
149,1254.2084
150,1245.4009
151,1231.4503
152,1253.9249
153,1242.1526
154,1253.3191
155,1247.7465
156,1242.31
157,1243.4442
158,1239.6738
159,1253.5992
160,1259.0767
161,1271.6333
162,1265.3328
163,1260.359
164,1274.4937
165,1275.7513
166,1259.5177
167,1253.9559
168,1250.3685
169,1249.103
170,1235.9872
171,1231.2778
172,1251.3252
173,1227.0782
174,1249.8638
175,1256.0958
176,1249.4207
177,1264.048
178,1254.3601
179,1265.0018
180,1249.0195
181,1264.8511
182,1241.3555
183,1268.6115
184,1269.3158
185,1287.1428
186,1280.9604
187,1296.4869
188,1305.6749
189,1307.7386
190,1299.6932
191,1308.7031
192,1311.9934
193,1346.8785
194,1325.245
195,1304.2921
196,1313.6494
197,1346.6837
198,1336.6633
199,1346.6869
200,1357.8701
201,1347.4878
202,1345.3784
203,1356.7787
204,1359.0586
205,1376.0018
206,1389.8246
207,1396.2322
208,1398.5735
209,1396.7543
210,1422.305
211,1419.4292
212,1409.9807
213,1420.2665
214,1436.96
215,1435.9642
216,1448.3214
217,1438.9133
218,1467.1931
219,1452.795
220,1458.3298
221,1479.7719
222,1477.2213
223,1473.3541
224,1483.945
225,1486.3235
226,1478.1249
227,1487.8577
228,1485.1791
229,1496.8245
230,1506.9644
231,1508.3539
232,1522.4344
233,1505.7036
234,1516.2063
235,1547.9019
236,1526.4402
237,1522.4292
238,1536.0265
239,1540.9915
240,1531.929
241,1526.324
242,1529.9747
243,1515.6068
244,1516.5447
245,1509.849
246,1505.6882
247,1490.9171
248,1487.4562
249,1495.7168
250,1496.252
251,1475.9906
252,1488.7444
253,1480.7848
254,1468.663
255,1447.9486
256,1459.4592
257,1454.9231
258,1433.021
259,1429.0707
260,1425.475
261,1419.4542
262,1408.4954
263,1400.2372
264,1400.4152
265,1398.7778
266,1379.6932
267,1375.2825
268,1383.8921
269,1362.294
270,1368.0752
271,1340.4943
272,1337.835
273,1332.8444
274,1306.6053
275,1319.184
276,1320.2532
277,1300.7877
278,1309.1816
279,1304.4438
280,1278.8558
281,1272.2241
282,1298.8004
283,1272.1724
284,1266.4004
285,1266.2903
286,1253.3114
287,1245.9888
288,1253.5544
289,1236.885
290,1242.187
291,1217.6525
292,1216.9453
293,1209.6647
