step,demand_adjustment
0,1269.6212
1,1283.518
2,1272.7358
3,1278.6382
4,1255.3857
5,1253.0707
6,1263.6501
7,1255.7639
8,1246.9382
9,1242.3287
10,1232.9504
11,1242.1179
12,1231.5206
13,1203.5818
14,1216.7158
15,1202.1594
16,1211.4375
17,1203.5677
18,1196.4724
19,1198.5507
20,1193.3868
21,1208.863
22,1199.216
23,1203.9034
24,1200.2661
25,1186.1637
26,1179.2141
27,1203.6619
28,1187.9805
29,1179.777
30,1191.5281
31,1185.8435
32,1169.7107
33,1179.2908
34,1177.1235
35,1175.55
36,1181.5579
37,1173.7843
38,1172.9321
39,1167.6255
40,1171.4806
41,1154.5406
42,1161.5426
43,1164.6184
44,1156.1652
45,1163.1089
46,1150.1239
47,1159.2487
48,1161.656
49,1155.0156
50,1182.6836
51,1170.0854
52,1162.4905
53,1170.769
54,1167.4304
55,1179.1914
56,1167.6462
57,1172.2561
58,1173.4237
59,1177.5562
60,1171.5685
61,1185.0953
62,1193.5671
63,1197.3556
64,1209.4961
65,1221.1913
66,1207.8761
67,1224.1384
68,1219.0563
69,1265.215
70,1234.0242
71,1240.5518
72,1246.7645
73,1246.4987
74,1271.2719
75,1280.279
76,1278.7589
77,1302.4233
78,1310.1542
79,1329.6603
80,1322.1476
81,1307.6787
82,1319.6593
83,1333.8319
84,1333.6965
85,1335.6156
86,1322.5404
87,1329.6377
88,1329.6836
89,1335.0411
90,1315.5684
91,1311.6794
92,1310.6082
93,1307.0391
94,1289.955
95,1293.2269
96,1302.0062
97,1288.9495
98,1296.1726
99,1275.1614
100,1268.3209
101,1269.3475
102,1264.7384
103,1260.3917
104,1264.2052
105,1254.7437
106,1270.0645
107,1258.2516
108,1250.6241
109,1248.926
110,1249.9387
111,1239.785
112,1220.8137
113,1222.471
114,1197.5874
115,1205.2245
116,1197.1469
117,1197.3866
118,1186.0709
119,1175.7317
120,1159.2659
121,1163.749
122,1151.0216
123,1153.8492
124,1147.5001
125,1163.3657
126,1161.863
127,1145.6611
128,1153.6914
129,1148.5718
130,1130.844
131,1194.0713
132,1167.4188
133,1158.3811
134,1147.0795
135,1155.377
136,1130.5499
137,1137.9376
138,1139.4249
139,1136.0479
140,1128.7435
141,1122.2556
142,1127.2836
143,1135.1699
144,1141.9248
145,1143.097
146,1145.17
147,1123.3816
148,1130.8148
149,1117.9526
150,1118.3873
151,1141.7954
152,1126.9396
153,1127.9146
154,1123.9187
155,1122.987
156,1138.8691
157,1129.9678
158,1149.829
159,1153.2449
160,1135.873
161,1146.5685
162,1153.0323
163,1144.5369
164,1118.7157
165,1123.427
166,1151.5421
167,1164.457
168,1144.6282
169,1176.6794
170,1155.7374
171,1163.3997
172,1153.2383
173,1149.6389
174,1173.668
175,1180.5447
176,1198.225
177,1169.927
178,1198.6025
179,1213.9266
180,1206.1245
181,1215.6794
182,1238.8518
183,1247.0978
184,1244.5896
185,1229.0032
186,1226.5931
187,1218.6245
188,1251.249
189,1280.2959
190,1275.6418
191,1279.6058
192,1284.181
193,1300.215
194,1293.763
195,1311.305
196,1334.4172
197,1323.9779
198,1351.2937
199,1367.9412
200,1363.1237
201,1366.2769
202,1371.8461
203,1386.1034
204,1414.9469
205,1394.6907
206,1430.4254
207,1409.6796
208,1420.9799
209,1421.515
210,1430.5525
211,1450.4708
212,1438.6035
213,1455.0135
214,1474.8357
215,1483.284
216,1505.6525
217,1511.6445
218,1502.4485
219,1536.9105
220,1556.7444
221,1551.7876
222,1568.8313
223,1571.8364
224,1591.6317
225,1574.2047
226,1569.1755
227,1585.9437
228,1584.0483
229,1582.6577
230,1593.538
231,1604.3762
232,1614.8796
233,1609.2349
234,1605.969
235,1624.5806
236,1623.6101
237,1610.1226
238,1610.8442
239,1641.4209
240,1640.2603
241,1636.695
242,1633.5646
243,1645.9255
244,1642.778
245,1648.8667
246,1673.5592
247,1650.1672
248,1649.2915
249,1630.3127
250,1626.7617
251,1608.6375
252,1604.2585
253,1607.3439
254,1624.5923
255,1598.7063
256,1573.7141
257,1624.8596
258,1583.1226
259,1613.0868
260,1569.8458
261,1571.1207
262,1559.3174
263,1542.8792
264,1553.9447
265,1537.1923
266,1547.5437
267,1526.0298
268,1517.2178
269,1506.377
270,1506.6434
271,1500.9722
272,1486.5239
273,1475.5564
274,1474.6919
275,1480.1204
276,1492.0776
277,1462.1262
278,1458.5227
279,1450.3911
280,1440.4897
281,1438.0593
282,1421.6882
283,1421.8551
284,1427.9454
285,1401.6898
286,1392.6682
287,1399.1016
288,1404.1443
289,1383.528
290,1391.0276
291,1387.5974
292,1365.9001
293,1357.3424
294,1369.5359
