step,demand_adjustment
0,1127.3738
1,1154.085
2,1120.4788
3,1139.5674
4,1128.2765
5,1132.942
6,1130.6516
7,1139.6746
8,1117.7732
9,1113.4095
10,1103.767
11,1091.7811
12,1088.4209
13,1098.4456
14,1098.8994
15,1092.5941
16,1100.0854
17,1093.0001
18,1088.6135
19,1053.488
20,1069.0391
21,1063.2556
22,1074.713
23,1069.484
24,1056.049
25,1065.116
26,1070.1293
27,1041.8345
28,1047.4731
29,1053.2759
30,1050.0459
31,1054.2903
32,1056.2098
33,1036.0718
34,1048.3203
35,1035.7115
36,1032.8821
37,1030.1146
38,1014.9508
39,1016.4885
40,1023.6781
41,1044.0967
42,1032.5394
43,1027.6321
44,1022.903
45,1026.6963
46,1016.3275
47,1027.8088
48,1039.9495
49,1028.057
50,1029.6978
51,1029.9183
52,1030.7874
53,1022.1291
54,1027.068
55,1035.2623
56,1021.7001
57,1027.8809
58,1032.9034
59,1038.7369
60,1043.3839
61,1043.8799
62,1035.2559
63,1026.0865
64,1050.7341
65,1030.2247
66,1046.4224
67,1060.8684
68,1055.4003
69,1052.1183
70,1057.2571
71,1046.3107
72,1029.884
73,1049.2609
74,1062.7303
75,1053.1487
76,1080.6843
77,1068.5967
78,1083.105
79,1073.7953
80,1082.5293
81,1083.2299
82,1078.8861
83,1085.8972
84,1092.0509
85,1093.8107
86,1088.3969
87,1096.362
88,1080.8655
89,1109.9976
90,1084.1444
91,1095.0037
92,1094.4495
93,1082.8171
94,1066.575
95,1067.0201
96,1066.9512
97,1053.9484
98,1045.7354
99,1032.1232
100,1027.9191
101,1017.495
102,1031.6422
103,1017.2618
104,982.6277
105,974.5759
106,955.068
107,945.4628
108,924.2194
109,924.0972
110,889.5291
111,905.9818
112,878.8643
113,862.6539
114,863.47
115,860.7637
116,849.3438
117,841.1747
118,817.8709
119,811.2284
120,821.8472
121,803.968
122,787.2578
123,771.9168
124,773.4594
125,762.9611
126,763.8075
127,770.7853
128,770.7246
129,761.4278
130,759.7172
131,752.0282
132,731.2169
133,732.335
134,734.9378
135,731.0936
136,720.6627
137,718.8607
138,739.379
139,744.9141
140,725.0032
141,710.9314
142,718.5033
143,717.7205
144,706.1295
145,704.4974
146,696.6275
147,718.4067
148,704.9534
149,705.5284
150,702.8002
151,703.3555
152,696.034
153,703.5737
154,704.401
155,708.3068
156,705.6989
157,709.6812
158,706.3162
159,705.3447
160,694.9213
161,701.5747
162,712.5448
163,708.2681
164,693.6738
165,710.1688
166,710.0504
167,711.2966
168,693.8699
169,695.9268
170,727.2536
171,723.6129
172,706.2795
173,705.8779
174,725.3607
175,721.0963
176,729.8073
177,726.3225
178,742.7142
179,742.7019
180,751.8557
181,743.315
182,755.0325
183,770.5798
184,767.6235
185,778.54
186,783.874
187,796.9893
188,795.7119
189,807.4249
190,838.6685
191,838.5177
192,787.3356
193,850.4218
194,856.9715
195,846.8616
196,873.1542
197,902.7194
198,907.1194
199,915.7994
200,923.8994
201,938.5669
202,976.3087
203,980.7214
204,1002.5717
205,1026.3091
206,1023.5991
207,1063.9001
208,1065.1395
209,1076.4456
210,1110.7866
211,1121.3599
212,1138.0648
213,1124.2017
214,1151.6853
215,1189.7086
216,1195.2952
217,1206.4478
218,1209.1726
219,1232.25
220,1237.3809
221,1248.2004
222,1257.0972
223,1280.9202
224,1271.8998
225,1304.4662
226,1291.8708
227,1301.486
228,1307.1162
229,1300.4489
230,1362.3494
231,1316.9697
232,1324.8292
233,1323.4313
234,1346.7054
235,1319.1117
236,1320.5968
237,1317.1006
238,1326.6646
239,1323.6094
240,1328.2499
241,1334.9111
242,1325.5493
243,1308.1626
244,1308.1764
245,1307.6134
246,1280.8325
247,1303.2373
248,1314.6179
249,1290.8895
250,1299.2866
251,1276.2034
252,1263.918
253,1284.5852
254,1299.5459
255,1275.1521
256,1258.8992
257,1243.3474
258,1247.8136
259,1237.4282
260,1236.7449
261,1223.2286
262,1234.8198
263,1224.0842
264,1180.4946
265,1221.1633
266,1202.0481
267,1198.8689
268,1201.9119
269,1182.9375
270,1186.5078
271,1181.982
272,1168.6023
273,1161.3284
274,1151.8447
275,1139.0315
276,1155.5063
277,1168.2313
278,1130.0146
279,1131.0405
280,1118.092
281,1134.7109
282,1127.3765
283,1115.2996
284,1126.2191
285,1111.4658
286,1113.7969
287,1105.4424
288,1093.7947
289,1106.084
