step,demand_adjustment
0,1092.2296
1,1080.2173
2,1092.054
3,1088.6926
4,1086.134
5,1087.8322
6,1080.0917
7,1082.6436
8,1074.5272
9,1067.2202
10,1068.176
11,1054.4606
12,1064.7489
13,1060.0566
14,1059.275
15,1057.2637
16,1055.853
17,1060.2108
18,1045.4102
19,1047.4872
20,1037.2311
21,1034.6493
22,1022.2182
23,1036.2155
24,1052.6794
25,1033.651
26,1036.2494
27,1031.5276
28,1032.4226
29,1045.5941
30,1019.8315
31,1028.3489
32,1039.0681
33,1029.7103
34,1025.2258
35,1027.5011
36,1023.7759
37,1020.535
38,1029.3198
39,1029.7637
40,1034.0513
41,1028.629
42,1027.0865
43,1025.818
44,1025.6188
45,1026.617
46,1034.126
47,1025.81
48,1033.0522
49,1027.7441
50,1019.7629
51,1029.6562
52,1028.5222
53,1036.5369
54,1055.2577
55,1029.4574
56,1060.052
57,1044.8307
58,1047.6125
59,1054.2733
60,1062.0803
61,1045.5414
62,1083.528
63,1075.7933
64,1092.6372
65,1086.1781
66,1092.1771
67,1102.4802
68,1113.5525
69,1114.4205
70,1105.1351
71,1129.0029
72,1134.1956
73,1148.0502
74,1128.6503
75,1150.3165
76,1173.8151
77,1177.9417
78,1191.0723
79,1209.3667
80,1218.7627
81,1232.3153
82,1230.5994
83,1245.0526
84,1237.3885
85,1251.5322
86,1277.529
87,1242.8123
88,1248.4594
89,1268.2836
90,1245.7136
91,1231.36
92,1240.0371
93,1238.0426
94,1220.7224
95,1225.1982
96,1221.429
97,1229.41
98,1220.7959
99,1226.0651
100,1192.396
101,1179.0521
102,1175.411
103,1181.2806
104,1147.0516
105,1128.7578
106,1150.0814
107,1118.2115
108,1092.0667
109,1098.2698
110,1099.1724
111,1103.6964
112,1089.1466
113,1070.931
114,1085.1381
115,1057.4725
116,1061.1506
117,1047.154
118,1031.8611
119,1024.2672
120,1008.2567
121,1005.196
122,982.6514
123,986.3132
124,968.5653
125,978.859
126,951.1534
127,926.9277
128,915.6545
129,915.5269
130,930.706
131,901.372
132,900.9442
133,922.3834
134,905.2273
135,901.9876
136,907.71
137,909.0334
138,870.8828
139,890.4547
140,888.5604
141,895.0064
142,882.9901
143,886.6039
144,887.1923
145,891.3325
146,890.5429
147,879.5854
148,884.4654
149,878.7395
150,885.5374
151,884.4169
152,879.6197
153,870.7273
154,863.9907
155,878.0183
156,864.433
157,882.2212
158,862.3671
159,879.4326
160,881.8712
161,882.3806
162,885.2078
163,907.1047
164,879.726
165,893.8931
166,910.4598
167,905.4962
168,916.8132
169,910.7461
170,930.8272
171,935.8122
172,966.3437
173,955.9055
174,954.921
175,943.1164
176,940.9842
177,990.7426
178,959.9809
179,981.0165
180,967.4182
181,1000.473
182,978.4824
183,1017.0347
184,1008.6276
185,1054.9441
186,1064.131
187,1073.9597
188,1111.6329
189,1090.0059
190,1123.02
191,1134.4153
192,1129.4532
193,1175.416
194,1182.1895
195,1186.5222
196,1175.1283
197,1177.9933
198,1188.125
199,1183.1504
200,1186.9297
201,1210.01
202,1215.7023
203,1222.8462
204,1218.1382
205,1210.0646
206,1228.8457
207,1235.0074
208,1212.5499
209,1233.8844
210,1259.4854
211,1276.5098
212,1271.1758
213,1291.3345
214,1311.5172
215,1332.137
216,1355.545
217,1363.0306
218,1357.1128
219,1361.9528
220,1359.9906
221,1385.6125
222,1399.3281
223,1392.3765
224,1402.2201
225,1415.9404
226,1430.988
227,1435.1812
228,1424.5845
229,1441.6375
230,1456.0591
231,1445.316
232,1456.1521
233,1457.6604
234,1465.6511
235,1472.814
236,1473.5476
237,1467.8623
238,1493.4481
239,1481.6368
240,1487.2002
241,1476.902
242,1485.3826
243,1477.7466
244,1481.6272
245,1443.9761
246,1466.9473
247,1463.3651
248,1450.2664
249,1457.4304
250,1436.0562
251,1429.2341
252,1426.8427
253,1422.0518
254,1409.3922
255,1416.3066
256,1401.37
257,1403.2046
258,1377.0947
259,1375.9907
260,1382.1462
261,1370.8315
262,1359.0925
263,1367.771
264,1335.0548
265,1354.3523
266,1340.8027
267,1320.342
268,1332.7473
269,1312.6533
270,1314.6987
271,1309.1403
272,1288.1213
273,1272.043
274,1268.6079
275,1249.1799
276,1256.1818
277,1248.2131
278,1249.2107
279,1253.7004
280,1246.9321
281,1240.5155
282,1225.3384
283,1227.01
284,1228.8022
285,1220.6215
286,1211.6514
287,1214.1367
288,1205.6582
289,1189.4597
290,1186.5918
291,1188.0781
292,1197.8625
293,1175.923
294,1182.9081
295,1172.2917
296,1171.2986
