step,demand_adjustment
0,1153.3018
1,1141.4316
2,1148.456
3,1136.4246
4,1127.3177
5,1135.9344
6,1125.7085
7,1137.501
8,1112.4004
9,1118.2657
10,1116.8126
11,1104.6819
12,1117.8682
13,1112.2273
14,1118.2213
15,1102.0359
16,1115.8695
17,1111.0577
18,1106.243
19,1107.0392
20,1108.3176
21,1099.219
22,1105.2264
23,1103.6606
24,1099.0016
25,1068.845
26,1091.827
27,1087.3092
28,1078.0413
29,1075.6617
30,1072.5588
31,1078.1265
32,1069.717
33,1073.0186
34,1063.7174
35,1071.1338
36,1075.4951
37,1062.6986
38,1065.1406
39,1066.3662
40,1058.2838
41,1067.1522
42,1067.9818
43,1074.5544
44,1064.3251
45,1075.5804
46,1062.4718
47,1070.657
48,1075.168
49,1060.3872
50,1093.7859
51,1087.8107
52,1080.9651
53,1085.6047
54,1089.3574
55,1089.3423
56,1101.3046
57,1098.1241
58,1088.4916
59,1095.0292
60,1111.6648
61,1112.3622
62,1112.0039
63,1129.4415
64,1120.0005
65,1137.5437
66,1133.9193
67,1141.8197
68,1154.1198
69,1158.2992
70,1166.0045
71,1157.8193
72,1172.2709
73,1191.0337
74,1194.759
75,1215.9888
76,1246.2778
77,1248.6267
78,1247.189
79,1249.2407
80,1256.7617
81,1263.1307
82,1263.9868
83,1269.8704
84,1266.8524
85,1273.3394
86,1285.7434
87,1286.4912
88,1302.3627
89,1281.093
90,1299.3926
91,1290.9226
92,1261.7087
93,1245.7952
94,1234.5938
95,1232.0635
96,1227.3857
97,1239.9397
98,1216.6868
99,1219.4165
100,1215.0164
101,1192.0792
102,1189.4626
103,1160.8057
104,1163.2227
105,1144.1897
106,1139.3429
107,1115.1149
108,1116.9758
109,1115.1125
110,1118.4467
111,1111.8682
112,1072.9065
113,1083.274
114,1039.9636
115,1025.0188
116,1020.9287
117,1025.3605
118,1027.385
119,1017.4906
120,1004.12
121,1020.6652
122,983.8849
123,998.2996
124,982.8712
125,975.2362
126,954.188
127,966.6577
128,928.2551
129,958.7572
130,944.9076
131,919.0858
132,937.321
133,926.3384
134,933.4811
135,927.1603
136,920.9423
137,939.6388
138,941.3755
139,938.2581
140,933.7548
141,922.9513
142,951.0853
143,946.7048
144,947.1454
145,936.3008
146,936.747
147,943.854
148,928.0925
149,927.5051
150,939.5608
151,929.7798
152,941.6327
153,943.9812
154,945.9193
155,945.7732
156,947.6875
157,953.7841
158,943.9541
159,955.0879
160,959.6677
161,959.3862
162,978.3441
163,978.2076
164,971.8254
165,975.9747
166,979.4933
167,976.552
168,980.4091
169,989.0757
170,984.4088
171,982.5879
172,994.3287
173,1017.1747
174,1002.9308
175,1007.4398
176,1017.0919
177,1009.7074
178,1024.3037
179,1022.3745
180,1022.6773
181,1030.3826
182,1022.0306
183,1048.2328
184,1052.2994
185,1061.8151
186,1062.6074
187,1066.4225
188,1084.5669
189,1076.3473
190,1089.7225
191,1119.9072
192,1112.4072
193,1124.1001
194,1127.9673
195,1123.143
196,1138.2416
197,1148.0903
198,1164.3004
199,1182.6694
200,1157.4706
201,1183.9497
202,1195.9816
203,1210.2759
204,1214.7494
205,1243.2189
206,1250.0436
207,1262.8254
208,1275.5789
209,1294.4631
210,1302.5044
211,1325.3796
212,1318.2399
213,1349.9658
214,1363.2638
215,1366.1284
216,1396.266
217,1384.1425
218,1421.4512
219,1415.0432
220,1424.5856
221,1434.0588
222,1482.539
223,1491.829
224,1505.4762
225,1526.8225
226,1538.2667
227,1534.6804
228,1555.2283
229,1572.7107
230,1570.3942
231,1577.3043
232,1599.4564
233,1592.7517
234,1590.2091
235,1578.0624
236,1586.1202
237,1579.0063
238,1594.214
239,1582.2584
240,1595.6786
241,1605.9946
242,1585.174
243,1590.4967
244,1608.3077
245,1589.7506
246,1610.4177
247,1602.6766
248,1601.5466
249,1569.162
250,1574.7677
251,1610.5231
252,1565.92
253,1554.7366
254,1576.8467
255,1574.053
256,1558.3716
257,1586.5137
258,1550.6459
259,1555.2056
260,1525.4049
261,1515.3458
262,1507.6274
263,1512.2561
264,1495.8077
265,1487.5265
266,1485.665
267,1503.2836
268,1492.9475
269,1469.718
270,1459.5468
271,1442.7505
272,1450.4504
273,1456.9097
274,1431.9406
275,1417.3713
276,1402.278
277,1394.852
278,1391.036
279,1349.3169
280,1356.1416
281,1362.8263
282,1352.8
283,1324.9562
284,1335.8301
285,1326.3329
286,1313.3998
287,1303.8136
288,1300.1309
289,1292.3007
290,1296.1647
291,1288.1145
292,1282.6675
293,1263.2684
294,1255.6279
295,1249.5875
296,1256.9945
297,1243.8438
298,1223.8079
