step,demand_adjustment
0,1351.4719
1,1349.1777
2,1358.4982
3,1327.615
4,1346.9113
5,1341.3757
6,1339.0566
7,1344.0723
8,1318.7344
9,1313.9016
10,1302.1055
11,1316.3364
12,1309.7507
13,1288.3916
14,1344.1166
15,1308.0859
16,1308.1216
17,1287.3572
18,1283.7054
19,1281.7097
20,1269.8647
21,1276.7424
22,1262.2759
23,1276.0181
24,1286.2456
25,1267.8805
26,1261.0446
27,1252.1398
28,1245.4092
29,1259.6377
30,1264.1797
31,1239.3542
32,1231.779
33,1222.4211
34,1240.6812
35,1222.5663
36,1222.7362
37,1228.0852
38,1231.5652
39,1235.0347
40,1228.2017
41,1237.279
42,1227.271
43,1226.1045
44,1214.7251
45,1218.5503
46,1212.8175
47,1203.7837
48,1211.4797
49,1219.9275
50,1214.1031
51,1201.8359
52,1198.5519
53,1197.8522
54,1213.4799
55,1198.6501
56,1208.5266
57,1206.0712
58,1195.3583
59,1193.0062
60,1211.6405
61,1202.0491
62,1200.5565
63,1197.4521
64,1207.843
65,1212.7585
66,1219.3771
67,1209.4998
68,1211.0214
69,1201.3837
70,1211.457
71,1203.8784
72,1238.5278
73,1223.5707
74,1194.8062
75,1208.0798
76,1219.928
77,1203.1207
78,1212.95
79,1212.7283
80,1218.4882
81,1220.5219
82,1227.8497
83,1227.8383
84,1256.6382
85,1244.4373
86,1244.8711
87,1250.9238
88,1236.9325
89,1231.9968
90,1257.1794
91,1250.8606
92,1257.7177
93,1231.6965
94,1250.8969
95,1243.0837
96,1258.1011
97,1291.6992
98,1268.5674
99,1278.0485
100,1271.2855
101,1281.5525
102,1296.9119
103,1283.0153
104,1284.9452
105,1291.141
106,1269.9005
107,1303.9556
108,1335.2861
109,1286.2961
110,1279.7336
111,1286.3141
112,1293.501
113,1283.0988
114,1305.1948
115,1303.5474
116,1282.4011
117,1300.7843
118,1318.409
119,1302.5513
120,1318.8875
121,1304.1501
122,1321.9707
123,1314.9829
124,1317.7142
125,1335.4034
126,1341.3438
127,1344.0632
128,1339.3335
129,1356.2323
130,1358.3496
131,1370.291
132,1376.6248
133,1375.9878
134,1400.264
135,1400.0217
136,1417.346
137,1425.9452
138,1425.536
139,1430.1134
140,1423.1105
141,1416.8298
142,1422.4014
143,1424.7394
144,1426.2299
145,1406.7018
146,1387.4541
147,1391.2844
148,1402.8488
149,1395.6176
150,1382.5844
151,1390.3453
152,1381.4167
153,1390.4749
154,1422.3414
155,1407.0939
156,1397.4233
157,1407.9435
158,1405.1989
159,1411.887
160,1384.8054
161,1384.551
162,1392.2241
163,1385.2415
164,1374.9294
165,1362.283
166,1353.5553
167,1334.5767
168,1327.2786
169,1340.7871
170,1331.9199
171,1323.1438
172,1344.2993
173,1344.4873
174,1339.1799
175,1342.8997
176,1319.4965
177,1315.2339
178,1311.147
179,1282.4392
180,1297.1876
181,1304.3772
182,1279.9578
183,1292.8577
184,1290.4902
185,1282.4993
186,1272.1292
187,1307.9426
188,1278.4053
189,1282.9614
190,1302.8098
191,1304.016
192,1305.1355
193,1294.7126
194,1285.2444
195,1302.4023
196,1302.9277
197,1279.3665
198,1269.9839
199,1269.0559
200,1279.8843
201,1286.423
202,1303.3008
203,1300.5281
204,1293.8237
205,1296.3491
206,1323.8871
207,1323.0122
208,1321.561
209,1332.559
210,1339.8298
211,1330.1863
212,1310.581
213,1298.5017
214,1313.3586
215,1331.3289
216,1320.9705
217,1337.1252
218,1359.779
219,1363.3391
220,1366.0808
221,1384.1575
222,1378.5522
223,1397.4723
224,1398.8494
225,1371.6294
226,1384.1799
227,1371.7394
228,1386.0745
229,1371.1709
230,1391.3169
231,1407.9482
232,1412.3041
233,1412.8135
234,1410.8597
235,1411.1198
236,1411.1858
237,1403.9078
238,1417.5374
239,1407.4917
240,1422.2598
241,1419.9379
242,1395.103
243,1401.6812
244,1424.272
245,1396.1494
246,1393.658
247,1377.4781
248,1386.5123
249,1387.4551
250,1383.9573
251,1376.2887
252,1371.8619
253,1370.0222
254,1375.0712
255,1352.209
256,1361.8862
257,1331.0308
258,1323.147
259,1351.4839
260,1352.1254
261,1337.721
262,1325.0748
263,1324.7031
264,1323.2281
265,1303.5398
266,1317.7422
267,1300.6433
268,1313.7888
269,1298.0437
270,1293.9248
271,1286.8564
272,1272.2188
273,1271.9355
274,1263.6178
275,1259.8291
276,1260.5745
277,1249.0713
278,1238.7834
279,1248.37
280,1242.5059
281,1229.2056
282,1240.3022
283,1222.5513
284,1222.32
285,1205.0774
286,1196.149
287,1201.6252
288,1217.1598
