step,demand_adjustment
0,1255.8394
1,1235.7937
2,1204.6499
3,1221.9421
4,1214.2102
5,1204.9049
6,1226.7473
7,1198.9293
8,1195.1938
9,1209.5535
10,1189.7345
11,1210.7603
12,1217.0837
13,1212.0015
14,1170.1974
15,1179.854
16,1168.4291
17,1173.4694
18,1180.1122
19,1165.4331
20,1164.468
21,1173.0457
22,1160.5942
23,1160.7118
24,1151.4094
25,1153.8193
26,1151.8926
27,1145.7327
28,1147.4536
29,1136.9446
30,1139.338
31,1127.8662
32,1147.7745
33,1131.6577
34,1140.4069
35,1129.0029
36,1121.4963
37,1136.7131
38,1126.5989
39,1145.5493
40,1127.2104
41,1120.1724
42,1119.6978
43,1112.6582
44,1124.5007
45,1115.2424
46,1119.074
47,1117.5259
48,1113.8542
49,1114.5664
50,1139.9941
51,1126.8333
52,1123.1815
53,1137.2034
54,1129.5406
55,1138.0527
56,1136.968
57,1136.6431
58,1128.2207
59,1152.7888
60,1146.9514
61,1134.9045
62,1162.4606
63,1162.1704
64,1186.0076
65,1205.0999
66,1187.1545
67,1173.4868
68,1188.9729
69,1191.5103
70,1212.9285
71,1218.3335
72,1234.4946
73,1236.726
74,1237.9498
75,1240.5168
76,1254.3627
77,1282.6516
78,1280.4614
79,1283.0244
80,1291.4291
81,1316.6256
82,1325.4756
83,1292.8887
84,1313.7406
85,1302.0282
86,1327.647
87,1326.9636
88,1354.6614
89,1337.7543
90,1320.9944
91,1311.9438
92,1313.5635
93,1323.4572
94,1298.2307
95,1294.0393
96,1300.9216
97,1258.303
98,1269.2268
99,1258.3362
100,1255.1885
101,1251.692
102,1234.204
103,1213.3239
104,1217.4778
105,1220.9875
106,1208.4227
107,1212.4775
108,1193.5896
109,1192.4341
110,1195.9604
111,1199.5874
112,1205.0808
113,1179.485
114,1151.6497
115,1197.2063
116,1205.8755
117,1213.3115
118,1226.8799
119,1217.9644
120,1207.5889
121,1217.592
122,1212.6929
123,1171.3328
124,1178.0054
125,1179.781
126,1153.0071
127,1165.9072
128,1163.9365
129,1132.6677
130,1131.8262
131,1106.7587
132,1089.7472
133,1075.9321
134,1086.6425
135,1080.8314
136,1071.736
137,1049.0532
138,1036.4862
139,1028.1174
140,993.8624
141,978.5802
142,983.6206
143,979.2666
144,972.0353
145,955.0513
146,964.9482
147,949.9076
148,969.9083
149,956.2831
150,937.1069
151,967.6951
152,967.8958
153,981.6429
154,966.9081
155,966.2877
156,961.6134
157,966.2258
158,976.8994
159,965.5092
160,963.9618
161,972.4142
162,971.5147
163,962.7164
164,965.3734
165,968.922
166,989.6227
167,969.0905
168,975.294
169,980.3622
170,985.4374
171,980.1019
172,1005.4475
173,1010.6408
174,1008.5779
175,995.5509
176,1016.0402
177,1005.4899
178,1008.1217
179,1016.2741
180,1015.8629
181,1001.121
182,1017.9247
183,1032.1028
184,1029.8176
185,1023.7037
186,1046.1089
187,1051.4242
188,1052.4617
189,1043.0099
190,1048.529
191,1083.3776
192,1085.517
193,1079.1704
194,1087.3059
195,1103.3516
196,1116.742
197,1118.4971
198,1137.4474
199,1145.6388
200,1143.8525
201,1172.7063
202,1166.4141
203,1181.4648
204,1202.7089
205,1210.478
206,1232.4834
207,1236.5847
208,1265.228
209,1284.4568
210,1286.8606
211,1286.3997
212,1314.0273
213,1325.8794
214,1316.707
215,1305.6653
216,1343.5508
217,1360.9922
218,1342.8494
219,1391.7832
220,1371.894
221,1403.1116
222,1423.9988
223,1427.6125
224,1426.9153
225,1445.2986
226,1442.6484
227,1452.8416
228,1444.1653
229,1449.8157
230,1455.5598
231,1442.5913
232,1443.74
233,1461.8296
234,1462.8403
235,1463.773
236,1457.7656
237,1459.0739
238,1453.0858
239,1450.2349
240,1446.4628
241,1458.2208
242,1445.3156
243,1448.7869
244,1456.4276
245,1445.3672
246,1429.9795
247,1438.3494
248,1435.265
249,1419.415
250,1457.8253
251,1448.3278
252,1414.8215
253,1415.0735
254,1406.1337
255,1426.2277
256,1398.6332
257,1392.9972
258,1395.0797
259,1372.1552
260,1390.292
261,1363.4756
262,1359.2181
263,1387.0125
264,1339.2357
265,1360.9854
266,1329.5491
267,1341.1122
268,1323.8035
269,1315.5865
270,1304.4177
271,1319.2415
272,1289.0873
273,1283.2595
274,1286.9376
275,1281.149
276,1266.3485
277,1264.6294
278,1253.2964
279,1252.0665
280,1259.6411
281,1242.4388
282,1238.7957
283,1223.348
284,1247.5693
285,1226.8961
286,1233.539
287,1206.0565
288,1214.3882
289,1197.9576
290,1192.7786
291,1183.8868
292,1181.4496
293,1169.7019
294,1169.0549
295,1169.024
296,1163.8075
297,1152.1167
