step,demand_adjustment
0,1128.2944
1,1134.7874
2,1131.5671
3,1122.9711
4,1128.8013
5,1113.0703
6,1113.1775
7,1112.5248
8,1092.5045
9,1091.1958
10,1093.602
11,1074.2651
12,1089.5491
13,1072.7501
14,1077.0448
15,1072.5402
16,1058.408
17,1103.0824
18,1061.6055
19,1063.2649
20,1049.5598
21,1048.6583
22,1049.6548
23,1037.4069
24,1040.2898
25,1037.362
26,1053.5312
27,1034.0531
28,1036.0807
29,1041.6655
30,1035.7003
31,1030.8608
32,1031.4843
33,1037.5612
34,1040.645
35,1031.6128
36,1021.5688
37,1038.6241
38,1004.6099
39,1018.4871
40,1018.7108
41,1013.6055
42,1027.853
43,1027.6202
44,1010.4032
45,1013.0308
46,1008.0617
47,1009.8169
48,1017.1696
49,1029.0908
50,1020.377
51,1017.7097
52,1008.619
53,1021.756
54,1028.7382
55,1019.892
56,1019.5525
57,1027.2592
58,1024.576
59,1033.5084
60,1017.0656
61,1022.7631
62,1035.044
63,1029.1665
64,1047.7422
65,1038.7992
66,1027.2686
67,1026.716
68,1045.379
69,1041.1794
70,1044.5001
71,1045.2827
72,1033.6808
73,1077.5574
74,1066.6599
75,1060.2239
76,1069.519
77,1065.2362
78,1069.8915
79,1058.0189
80,1056.7937
81,1055.7225
82,1062.2854
83,1053.3497
84,1050.8104
85,1060.5009
86,1043.9695
87,1046.5856
88,1050.1683
89,1043.9309
90,1038.4878
91,1036.1344
92,1020.9132
93,1020.414
94,1011.7487
95,1015.661
96,1008.6154
97,994.7214
98,1009.061
99,997.5908
100,981.9835
101,972.8868
102,989.2999
103,973.1093
104,938.3912
105,926.1638
106,933.8636
107,924.5923
108,923.5579
109,908.1765
110,926.7736
111,909.9683
112,891.0758
113,883.4491
114,860.4722
115,877.65
116,893.8491
117,889.0646
118,900.1316
119,896.2697
120,903.6395
121,893.0351
122,871.9614
123,891.3701
124,894.0809
125,893.7763
126,908.7475
127,903.6281
128,924.095
129,925.4924
130,941.0094
131,943.4196
132,940.489
133,958.8855
134,973.1823
135,966.3917
136,955.5272
137,929.1975
138,935.2925
139,931.0082
140,924.6579
141,921.9152
142,913.077
143,920.7358
144,938.156
145,920.9774
146,944.5335
147,946.8666
148,964.4868
149,993.8232
150,992.2662
151,1012.4242
152,1027.0226
153,1016.9059
154,1039.6748
155,1043.3241
156,1050.6268
157,1077.056
158,1090.8198
159,1098.0254
160,1095.848
161,1107.3599
162,1127.3068
163,1117.6298
164,1131.0149
165,1138.7297
166,1139.5006
167,1149.4438
168,1142.0881
169,1135.5522
170,1152.7506
171,1155.9291
172,1166.9966
173,1158.4791
174,1166.8076
175,1174.8479
176,1174.1002
177,1170.06
178,1184.7172
179,1177.6838
180,1174.8353
181,1204.7346
182,1202.4778
183,1195.7068
184,1207.4711
185,1215.6853
186,1211.9424
187,1224.0967
188,1236.3455
189,1229.1248
190,1231.7571
191,1234.0314
192,1258.7874
193,1261.3931
194,1247.4135
195,1247.9077
196,1269.4102
197,1260.5776
198,1282.15
199,1280.6572
200,1297.1547
201,1305.0767
202,1313.1626
203,1299.9044
204,1311.3083
205,1331.5048
206,1333.6051
207,1345.8848
208,1333.2144
209,1345.304
210,1361.7249
211,1356.4468
212,1361.9172
213,1365.9377
214,1363.1449
215,1365.3855
216,1369.0603
217,1370.9281
218,1370.1384
219,1389.4531
220,1385.1841
221,1395.3523
222,1400.2389
223,1404.0072
224,1417.3887
225,1409.5967
226,1436.3687
227,1412.029
228,1424.0438
229,1434.4136
230,1432.7928
231,1429.2495
232,1432.935
233,1435.1437
234,1440.8849
235,1451.0007
236,1451.3032
237,1444.2233
238,1452.648
239,1440.0117
240,1440.5619
241,1447.3682
242,1458.0775
243,1451.2227
244,1432.2133
245,1433.284
246,1429.6163
247,1413.0693
248,1406.6687
249,1401.4642
250,1408.2217
251,1405.4819
252,1397.0288
253,1390.7916
254,1384.0701
255,1368.3567
256,1376.3726
257,1353.4841
258,1347.7988
259,1358.2921
260,1338.4965
261,1332.0835
262,1323.1943
263,1324.6582
264,1305.7179
265,1308.4471
266,1283.9409
267,1278.1392
268,1276.0547
269,1272.2805
270,1262.5681
271,1274.9664
272,1251.0964
273,1250.4119
274,1217.5371
275,1226.4155
276,1216.6075
277,1225.9485
278,1214.1809
279,1195.3202
280,1191.5409
281,1196.8079
282,1173.4587
283,1186.6677
284,1193.9956
285,1176.2632
286,1163.935
287,1155.485
