step,demand_adjustment
0,1171.5494
1,1146.5034
2,1135.201
3,1152.6909
4,1129.148
5,1126.7311
6,1117.6084
7,1114.7053
8,1117.7673
9,1122.4369
10,1113.5212
11,1106.856
12,1107.4612
13,1105.9952
14,1090.0555
15,1098.0804
16,1096.9608
17,1080.2351
18,1086.807
19,1085.9148
20,1086.3335
21,1089.5707
22,1074.9297
23,1087.8196
24,1098.2836
25,1055.4824
26,1076.7699
27,1063.42
28,1068.3306
29,1074.1722
30,1067.6251
31,1062.7749
32,1070.0023
33,1062.2489
34,1048.6956
35,1049.1825
36,1048.084
37,1045.3411
38,1066.4202
39,1053.4086
40,1053.923
41,1046.2764
42,1053.1969
43,1047.8448
44,1046.9436
45,1046.2151
46,1040.3474
47,1059.2454
48,1043.1147
49,1046.7542
50,1047.8418
51,1049.4607
52,1053.6298
53,1073.3889
54,1054.9305
55,1062.69
56,1061.988
57,1065.8882
58,1069.3206
59,1075.0325
60,1073.1593
61,1073.594
62,1088.4033
63,1095.7518
64,1107.3682
65,1107.9266
66,1098.2091
67,1127.1885
68,1120.9496
69,1132.2104
70,1123.0996
71,1136.429
72,1144.2512
73,1138.112
74,1156.2058
75,1150.6732
76,1176.7988
77,1191.1877
78,1192.1022
79,1188.4736
80,1204.8835
81,1192.908
82,1208.3962
83,1211.3684
84,1215.6183
85,1210.8998
86,1237.0067
87,1227.1525
88,1233.4795
89,1241.429
90,1232.7744
91,1226.5145
92,1228.2236
93,1222.9086
94,1185.2883
95,1218.6348
96,1191.6201
97,1193.6558
98,1165.4742
99,1174.468
100,1150.2372
101,1151.6704
102,1101.6569
103,1107.6437
104,1121.0331
105,1082.8418
106,1093.2216
107,1087.1592
108,1088.3286
109,1060.5905
110,1038.0001
111,1042.8214
112,1051.9402
113,1048.9813
114,1051.999
115,1021.9455
116,1031.7122
117,1008.6918
118,1022.3559
119,1015.1129
120,1002.8387
121,1008.4578
122,1022.0403
123,996.6718
124,1002.4605
125,985.0053
126,1002.1224
127,995.2441
128,989.5891
129,977.237
130,986.7686
131,962.821
132,978.8932
133,990.3505
134,1001.5787
135,971.5436
136,960.1241
137,963.3464
138,958.3116
139,964.598
140,963.989
141,957.5071
142,969.0975
143,975.1248
144,965.3871
145,970.9517
146,974.8757
147,980.1628
148,959.38
149,957.4617
150,971.715
151,960.6563
152,981.0032
153,960.453
154,964.5898
155,973.9479
156,961.7653
157,975.1968
158,990.0541
159,966.3391
160,989.189
161,993.3872
162,1000.1843
163,1000.762
164,1001.6135
165,1025.5603
166,1009.0345
167,1025.2786
168,1002.4547
169,1037.683
170,1049.1858
171,1049.8744
172,1045.37
173,1045.6312
174,1065.5541
175,1068.1082
176,1061.0638
177,1081.1199
178,1085.2089
179,1076.4695
180,1069.2725
181,1084.7157
182,1089.9426
183,1082.9968
184,1095.7986
185,1103.3069
186,1143.4515
187,1101.9476
188,1114.2457
189,1105.8718
190,1136.2394
191,1124.6642
192,1132.523
193,1148.8896
194,1149.2963
195,1166.5144
196,1172.7566
197,1180.4127
198,1195.9884
199,1181.8909
200,1210.7134
201,1234.2825
202,1231.4768
203,1239.4852
204,1248.1963
205,1267.8201
206,1282.3115
207,1289.2435
208,1312.4203
209,1298.924
210,1328.5306
211,1329.3046
212,1332.157
213,1338.5226
214,1350.477
215,1356.6335
216,1371.4252
217,1372.5016
218,1395.1484
219,1417.6638
220,1452.4766
221,1434.2538
222,1453.6409
223,1481.4136
224,1478.4958
225,1513.7151
226,1508.5007
227,1530.3774
228,1536.5787
229,1550.633
230,1554.1665
231,1576.6404
232,1583.5579
233,1587.164
234,1586.7374
235,1596.5356
236,1599.744
237,1605.4137
238,1595.0798
239,1595.8942
240,1597.8494
241,1590.554
242,1587.0745
243,1593.2683
244,1586.8308
245,1602.7756
246,1606.5692
247,1594.9889
248,1600.3655
249,1550.4998
250,1579.1681
251,1566.5853
252,1557.1553
253,1571.7894
254,1567.3975
255,1550.3357
256,1536.22
257,1522.24
258,1522.049
259,1500.1039
260,1503.5369
261,1511.3325
262,1487.074
263,1491.8832
264,1464.6387
265,1474.984
266,1450.007
267,1450.7878
268,1442.7461
269,1421.8042
270,1406.8438
271,1409.229
272,1397.8599
273,1393.7634
274,1380.0664
275,1368.2988
276,1367.3389
277,1347.1211
278,1333.4487
279,1334.6779
280,1325.4182
281,1318.282
282,1304.917
283,1302.1876
284,1297.5005
285,1282.199
286,1283.4465
287,1260.5757
288,1256.5554
289,1248.3313
290,1251.0826
291,1235.6431
292,1248.1757
293,1228.5774
294,1228.7317
295,1215.0472
