arrivaltime,workplace
1,0.0
2,2.0
3,0.0
4,0.0
5,4.0
6,0.0
7,2.0
8,0.0
9,2.0
10,0.0
11,2.0
12,0.0
13,4.0
14,2.0
15,0.0
16,2.0
17,0.0
18,0.0
19,0.0
20,2.0
21,2.0
22,0.0
23,0.0
24,2.0
25,2.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,2.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,2.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,2.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,2.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,2.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,4.0
88,0.0
89,0.0
90,4.0
91,0.0
92,0.0
93,3.0
94,0.0
95,1.0
96,7.0
97,0.0
98,5.0
99,2.0
100,4.0
101,6.0
102,1.0
103,3.0
104,7.0
105,2.0
106,3.0
107,7.0
108,4.0
109,2.0
110,1.0
111,4.0
112,4.0
113,8.0
114,10.0
115,2.0
116,7.0
117,3.0
118,6.0
119,4.0
120,7.0
121,10.0
122,12.0
123,6.0
124,9.0
125,5.0
126,7.0
127,2.0
128,8.0
129,11.0
130,8.0
131,5.0
132,7.0
133,8.0
134,10.0
135,9.0
136,3.0
137,6.0
138,3.0
139,4.0
140,3.0
141,16.0
142,6.0
143,3.0
144,8.0
145,7.0
146,6.0
147,5.0
148,7.0
149,10.0
150,10.0
151,14.0
152,6.0
153,14.0
154,7.0
155,12.0
156,4.0
157,15.0
158,7.0
159,11.0
160,15.0
161,8.0
162,11.0
163,8.0
164,5.0
165,10.0
166,2.0
167,8.0
168,3.0
169,10.0
170,6.0
171,4.0
172,7.0
173,7.0
174,4.0
175,8.0
176,6.0
177,9.0
178,10.0
179,3.0
180,9.0
181,7.0
182,6.0
183,12.0
184,14.0
185,7.0
186,4.0
187,10.0
188,4.0
189,8.0
190,2.0
191,9.0
192,16.0
193,2.0
194,6.0
195,1.0
196,4.0
197,7.0
198,4.0
199,6.0
200,6.0
201,4.0
202,4.0
203,5.0
204,4.0
205,5.0
206,14.0
207,2.0
208,9.0
209,5.0
210,4.0
211,2.0
212,4.0
213,0.0
214,1.0
215,2.0
216,3.0
217,2.0
218,0.0
219,8.0
220,2.0
221,0.0
222,2.0
223,2.0
224,4.0
225,2.0
226,0.0
227,0.0
228,0.0
229,2.0
230,0.0
231,0.0
232,0.0
233,2.0
234,0.0
235,4.0
236,2.0
237,2.0
238,0.0
239,0.0
240,0.0
241,1.0
242,0.0
243,0.0
244,3.0
245,2.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,4.0
253,2.0
254,0.0
255,1.0
256,0.0
257,2.0
258,0.0
259,0.0
260,0.0
261,2.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,2.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,2.0
275,2.0
276,2.0
277,0.0
278,2.0
279,4.0
280,0.0
281,4.0
282,2.0
283,2.0
284,0.0
285,8.0
286,2.0
287,2.0
288,4.0
