arrivaltime,workplace
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,2.0
21,0.0
22,2.0
23,2.0
24,0.0
25,2.0
26,0.0
27,0.0
28,0.0
29,0.0
30,2.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,2.0
78,2.0
79,4.0
80,0.0
81,2.0
82,2.0
83,0.0
84,4.0
85,0.0
86,2.0
87,4.0
88,4.0
89,6.0
90,4.0
91,2.0
92,10.0
93,8.0
94,8.0
95,8.0
96,12.0
97,20.0
98,8.0
99,14.0
100,14.0
101,16.0
102,24.0
103,30.0
104,30.0
105,20.0
106,30.0
107,26.0
108,56.0
109,34.0
110,18.0
111,14.0
112,34.0
113,40.0
114,22.0
115,16.0
116,8.0
117,20.0
118,30.0
119,36.0
120,26.0
121,32.0
122,32.0
123,22.0
124,30.0
125,22.0
126,24.0
127,40.0
128,40.0
129,38.0
130,42.0
131,36.0
132,44.0
133,24.0
134,56.0
135,38.0
136,22.0
137,56.0
138,60.0
139,44.0
140,44.0
141,26.0
142,36.0
143,54.0
144,36.0
145,44.0
146,40.0
147,44.0
148,40.0
149,38.0
150,50.0
151,40.0
152,36.0
153,42.0
154,44.0
155,34.0
156,60.0
157,32.0
158,30.0
159,28.0
160,26.0
161,34.0
162,28.0
163,52.0
164,42.0
165,34.0
166,32.0
167,42.0
168,32.0
169,12.0
170,22.0
171,18.0
172,28.0
173,20.0
174,34.0
175,24.0
176,26.0
177,22.0
178,32.0
179,30.0
180,36.0
181,26.0
182,30.0
183,22.0
184,26.0
185,30.0
186,6.0
187,40.0
188,20.0
189,22.0
190,20.0
191,26.0
192,30.0
193,20.0
194,18.0
195,20.0
196,22.0
197,18.0
198,8.0
199,6.0
200,24.0
201,38.0
202,22.0
203,16.0
204,20.0
205,26.0
206,12.0
207,8.0
208,24.0
209,24.0
210,22.0
211,14.0
212,32.0
213,32.0
214,20.0
215,14.0
216,24.0
217,22.0
218,28.0
219,26.0
220,22.0
221,12.0
222,18.0
223,20.0
224,16.0
225,14.0
226,20.0
227,12.0
228,24.0
229,22.0
230,14.0
231,8.0
232,10.0
233,10.0
234,16.0
235,10.0
236,0.0
237,10.0
238,6.0
239,0.0
240,8.0
241,10.0
242,10.0
243,8.0
244,6.0
245,2.0
246,6.0
247,6.0
248,6.0
249,2.0
250,10.0
251,2.0
252,6.0
253,4.0
254,0.0
255,2.0
256,2.0
257,6.0
258,6.0
259,14.0
260,6.0
261,4.0
262,0.0
263,8.0
264,0.0
265,0.0
266,0.0
267,4.0
268,0.0
269,0.0
270,0.0
271,2.0
272,2.0
273,0.0
274,0.0
275,0.0
276,6.0
277,4.0
278,2.0
279,0.0
280,4.0
281,2.0
282,0.0
283,0.0
284,2.0
285,4.0
286,2.0
287,2.0
288,0.0
