arrivaltime,workplace
1,2.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,2.0
9,0.0
10,0.0
11,0.0
12,2.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,2.0
79,2.0
80,4.0
81,6.0
82,2.0
83,12.0
84,16.0
85,4.0
86,14.0
87,16.0
88,8.0
89,14.0
90,8.0
91,12.0
92,14.0
93,16.0
94,12.0
95,20.0
96,26.0
97,24.0
98,36.0
99,32.0
100,8.0
101,22.0
102,26.0
103,22.0
104,38.0
105,38.0
106,36.0
107,30.0
108,22.0
109,28.0
110,46.0
111,34.0
112,28.0
113,28.0
114,32.0
115,20.0
116,36.0
117,24.0
118,28.0
119,36.0
120,46.0
121,28.0
122,34.0
123,38.0
124,32.0
125,34.0
126,40.0
127,40.0
128,42.0
129,20.0
130,32.0
131,36.0
132,50.0
133,42.0
134,36.0
135,48.0
136,32.0
137,64.0
138,62.0
139,48.0
140,56.0
141,52.0
142,70.0
143,84.0
144,76.0
145,82.0
146,80.0
147,86.0
148,58.0
149,62.0
150,84.0
151,58.0
152,58.0
153,86.0
154,70.0
155,84.0
156,62.0
157,72.0
158,70.0
159,76.0
160,64.0
161,76.0
162,66.0
163,60.0
164,60.0
165,56.0
166,46.0
167,52.0
168,60.0
169,38.0
170,40.0
171,46.0
172,36.0
173,58.0
174,40.0
175,50.0
176,28.0
177,24.0
178,44.0
179,54.0
180,36.0
181,56.0
182,38.0
183,48.0
184,34.0
185,52.0
186,22.0
187,26.0
188,28.0
189,52.0
190,40.0
191,40.0
192,62.0
193,52.0
194,50.0
195,38.0
196,56.0
197,54.0
198,28.0
199,58.0
200,52.0
201,46.0
202,42.0
203,62.0
204,46.0
205,66.0
206,76.0
207,80.0
208,76.0
209,96.0
210,88.0
211,112.0
212,94.0
213,94.0
214,74.0
215,100.0
216,118.0
217,114.0
218,82.0
219,90.0
220,84.0
221,76.0
222,84.0
223,92.0
224,60.0
225,74.0
226,58.0
227,76.0
228,58.0
229,64.0
230,56.0
231,56.0
232,54.0
233,64.0
234,64.0
235,56.0
236,50.0
237,46.0
238,46.0
239,44.0
240,46.0
241,22.0
242,18.0
243,20.0
244,32.0
245,34.0
246,36.0
247,18.0
248,30.0
249,10.0
250,16.0
251,8.0
252,10.0
253,8.0
254,2.0
255,2.0
256,10.0
257,12.0
258,10.0
259,6.0
260,6.0
261,8.0
262,2.0
263,4.0
264,14.0
265,4.0
266,8.0
267,8.0
268,2.0
269,2.0
270,2.0
271,10.0
272,0.0
273,0.0
274,0.0
275,2.0
276,4.0
277,6.0
278,2.0
279,8.0
280,2.0
281,0.0
282,0.0
283,0.0
284,0.0
285,2.0
286,0.0
287,0.0
288,0.0
