arrivaltime,workplace
1,0.009421138
2,0.009421138
3,0.009421138
4,0.006729385
5,0.006729385
6,0.006729385
7,0.008075261
8,0.008075261
9,0.008075261
10,0.005383508
11,0.005383508
12,0.005383508
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0.001345877
23,0.001345877
24,0.001345877
25,0
26,0
27,0
28,0.001345877
29,0.001345877
30,0.001345877
31,0
32,0
33,0
34,0
35,0
36,0
37,0.002691754
38,0.002691754
39,0.002691754
40,0
41,0
42,0
43,0.001345877
44,0.001345877
45,0.001345877
46,0.009421138
47,0.009421138
48,0.009421138
49,0.005383508
50,0.005383508
51,0.005383508
52,0.006729385
53,0.006729385
54,0.006729385
55,0.018842277
56,0.018842277
57,0.018842277
58,0.096903137
59,0.096903137
60,0.096903137
61,0.301476427
62,0.301476427
63,0.301476427
64,0.364732642
65,0.364732642
66,0.364732642
67,0.347236242
68,0.347236242
69,0.347236242
70,0.411838333
71,0.411838333
72,0.411838333
73,0.87885762
74,0.87885762
75,0.87885762
76,0.942113834
77,0.942113834
78,0.942113834
79,0.986527772
80,0.986527772
81,0.986527772
82,1.51814915
83,1.51814915
84,1.51814915
85,2.806153349
86,2.806153349
87,2.806153349
88,3.690394477
89,3.690394477
90,3.690394477
91,3.676935707
92,3.676935707
93,3.676935707
94,4.082044656
95,4.082044656
96,4.082044656
97,5.289296241
98,5.289296241
99,5.289296241
100,6.344463735
101,6.344463735
102,6.344463735
103,7.279848185
104,7.279848185
105,7.279848185
106,7.745521595
107,7.745521595
108,7.745521595
109,6.826287668
110,6.826287668
111,6.826287668
112,4.627124803
113,4.627124803
114,4.627124803
115,3.503317587
116,3.503317587
117,3.503317587
118,3.108975653
119,3.108975653
120,3.108975653
121,2.701174951
122,2.701174951
123,2.701174951
124,1.846543115
125,1.846543115
126,1.846543115
127,1.68772964
128,1.68772964
129,1.68772964
130,1.49661512
131,1.49661512
132,1.49661512
133,1.403749613
134,1.403749613
135,1.403749613
136,1.096889678
137,1.096889678
138,1.096889678
139,1.150724755
140,1.150724755
141,1.150724755
142,1.286658322
143,1.286658322
144,1.286658322
145,1.397020229
146,1.397020229
147,1.397020229
148,1.273199553
149,1.273199553
150,1.273199553
151,1.187063431
152,1.187063431
153,1.187063431
154,1.541029057
155,1.541029057
156,1.541029057
157,1.522186781
158,1.522186781
159,1.522186781
160,1.227439738
161,1.227439738
162,1.227439738
163,1.318959368
164,1.318959368
165,1.318959368
166,1.212635092
167,1.212635092
168,1.212635092
169,1.203213954
170,1.203213954
171,1.203213954
172,0.967685495
173,0.967685495
174,0.967685495
175,0.901737527
176,0.901737527
177,0.901737527
178,0.915196296
179,0.915196296
180,0.915196296
181,0.869436481
182,0.869436481
183,0.869436481
184,0.69581836
185,0.69581836
186,0.69581836
187,0.744269929
188,0.744269929
189,0.744269929
190,0.734848791
191,0.734848791
192,0.734848791
193,0.620449254
194,0.620449254
195,0.620449254
196,0.5827647
197,0.5827647
198,0.5827647
199,0.503357963
200,0.503357963
201,0.503357963
202,0.336469227
203,0.336469227
204,0.336469227
205,0.368770272
206,0.368770272
207,0.368770272
208,0.294747042
209,0.294747042
210,0.294747042
211,0.18707689
212,0.18707689
213,0.18707689
214,0.165542859
215,0.165542859
216,0.165542859
217,0.197843905
218,0.197843905
219,0.197843905
220,0.160159352
221,0.160159352
222,0.160159352
223,0.099594891
224,0.099594891
225,0.099594891
226,0.123820675
227,0.123820675
228,0.123820675
229,0.144008829
230,0.144008829
231,0.144008829
232,0.134587691
233,0.134587691
234,0.134587691
235,0.122474798
236,0.122474798
237,0.122474798
238,0.103632522
239,0.103632522
240,0.103632522
241,0.094211383
242,0.094211383
243,0.094211383
244,0.084790245
245,0.084790245
246,0.084790245
247,0.072677353
248,0.072677353
249,0.072677353
250,0.052489199
251,0.052489199
252,0.052489199
253,0.047105692
254,0.047105692
255,0.047105692
256,0.028263415
257,0.028263415
258,0.028263415
259,0.032301046
260,0.032301046
261,0.032301046
262,0.0349928
263,0.0349928
264,0.0349928
265,0.020188154
266,0.020188154
267,0.020188154
268,0.020188154
269,0.020188154
270,0.020188154
271,0.022879907
272,0.022879907
273,0.022879907
274,0.013458769
275,0.013458769
276,0.013458769
277,0.013458769
278,0.013458769
279,0.013458769
280,0.012112892
281,0.012112892
282,0.012112892
283,0.013458769
284,0.013458769
285,0.013458769
286,0.005383508
287,0.005383508
288,0.005383508
